Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
091-211_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,11,2,091-211_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.917440077,-81.056582897,North
091-215_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,11,2,091-215_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.960735156,-81.100107398,North
091-219_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,2,2,091-219_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.995391649,-81.132740047,North
091-222_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:41 PM,,Unknown,9,2,091-222_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.025149994,-81.186756075,North
091-225_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,3,091-225_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.053560301,-81.224114116,North
091-229_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:41 PM,,Unknown,11,2,091-229_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.086573511,-81.266314317,North
091-208_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,11,2,091-208_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.881701395,-81.028849873,North
091-212_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,4,2,091-212_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.929810692,-81.065109587,North
091-216_4-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,4,2,091-216_4-NB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.967035118,-81.104309535,North
091-220_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:25 PM,,Unknown,11,1,091-220_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.004254739,-81.145304543,North
091-223_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,11,2,091-223_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.034940851,-81.199404841,North
091-226_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:34:15 PM,,Unknown,10,1,091-226_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.061945476,-81.234404752,North
091-210_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,2,2,091-210_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.905341645,-81.047541773,North
091-214_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:19 PM,,Unknown,7,2,091-214_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.950453684,-81.088415545,North
091-218_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,2,091-218_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.984012127,-81.122609393,North
091-222_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:47 PM,,Unknown,12,1,091-222_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.015863513,-81.174723233,North
091-226_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,10,2,091-226_0-NB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.055225832,-81.223064287,North
091-228_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,12,1,091-228_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.077724597,-81.254985115,North
091-213_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,3,091-213_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.940133900,-81.076592322,North
091-216_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,10,3,091-216_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.972475786,-81.111212553,North
091-221_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,2,091-221_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.008760325,-81.160957442,North
091-225_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,11,2,091-225_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.044737134,-81.212082717,North
091-227_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,6,2,091-227_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.068729879,-81.242332205,North
091-231_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,10,1,091-231_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.105911007,-81.280253007,North
091-234_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,11,2,091-234_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.159282394,-81.300337658,North
091-238_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,11,3,091-238_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.212600655,-81.308778956,North
091-246_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:19 PM,,Unknown,31,5,091-246_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.306497023,-81.364377584,North
091-252_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,10,3,091-252_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.397805932,-81.391621028,North
091-255_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,10,3,091-255_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.431949906,-81.407697328,North
091-258_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,2,1,091-258_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.466030049,-81.438562216,North
091-262_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,10,1,091-262_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.502930453,-81.484330518,North
091-232_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,10,1,091-232_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.119760535,-81.285514037,North
091-235_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,3,091-235_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.172911093,-81.302406745,North
091-239_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:19 PM,,Unknown,10,1,091-239_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.223900578,-81.320203441,North
091-243_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,11,1,091-243_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.278602647,-81.336461957,North
091-247_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,4,1,091-247_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.317760243,-81.371321167,North
091-233_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,11,4,091-233_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.133451288,-81.290723196,North
091-240_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:34:15 PM,,Unknown,24,1,091-240_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.237224444,-81.325490246,North
091-244_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,9,1,091-244_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.288931990,-81.346876303,North
091-247_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,3,1,091-247_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.331262429,-81.376725639,North
091-250_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,SSL VPN,3,1,091-250_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.368573304,-81.389134274,North
091-254_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:19 PM,,Unknown,5,1,091-254_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.422079825,-81.394070388,North
091-256_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,1,1,091-256_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.444604157,-81.416578652,North
091-260_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:48 PM,,Unknown,3,1,091-260_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.489656401,-81.458327688,North
091-234_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,10,1,091-234_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.147367023,-81.296003909,North
091-237_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,2,1,091-237_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.198499337,-81.306240466,North
091-241_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,10,1,091-241_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.250857385,-81.329761990,North
091-248_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,2,1,091-248_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.341189164,-81.380776995,North
091-257_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:34:54 PM,,Unknown,2,1,091-257_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.456064547,-81.426080637,North
091-271_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:20 PM,,Unknown,2,1,091-271_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.545181000,-81.614610000,North
091-274_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,4,1,091-274_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.554171089,-81.665164371,North
091-278_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:03 PM,,Unknown,13,1,091-278_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.591824936,-81.713610629,North
091-281_7-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:19 PM,,Unknown,11,3,091-281_7-NB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.623291588,-81.752917555,North
091-285_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,10,1,091-285_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.651874529,-81.807556835,North
408-001_0-WB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,13,1,408-001_0-WB-VDS,0,,-2,Up.gif,SR 408 MM 001,Copper,VDS,28.542555086,-81.519516736,North
091-267_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:26 PM,,Unknown,18,2,091-267_0-NB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.544925840,-81.539112871,North
091-272_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,17,2,091-272_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.547337139,-81.622085662,North
091-275_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,8,1,091-275_5-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.560410234,-81.681748672,North
091-279_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,13,2,091-279_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.603688138,-81.723119986,North
091-276_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:41 PM,,Unknown,19,1,091-276_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.569216608,-81.693216524,North
091-280_0-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:03 PM,,Unknown,10,2,091-280_0-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.610169700,-81.729305385,North
091-265_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,3,1,091-265_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.527910000,-81.516850000,North
091-268_1-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,6,1,091-268_1-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.546196909,-81.556333100,North
091-274_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,2,1,091-274_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.553136000,-81.652541000,North
091-277_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,2,1,091-277_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.580131589,-81.704046953,North
091-280_7-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,11,1,091-280_7-NB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.615354015,-81.737806646,North
091-284_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,11,2,091-284_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.645297834,-81.795049255,North
091-293_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:41 PM,,Unknown,1169,2,091-293_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.728346556,-81.910613149,North
091-300_2-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,927,4,091-300_2-SB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.785557848,-81.982701755,North
091-303_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,6,1,091-303_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.822716968,-82.023826056,North
091-287_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,20,2,091-287_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.664059476,-81.831604738,North
091-290_8-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:41 PM,,Unknown,25,5,091-290_8-SB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.696316486,-81.876943754,North
091-294_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,8,2,091-294_9-NSB-VDS,20,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.734271186,-81.916857716,North
091-296_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,8,1,091-296_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.760921341,-81.945051370,North
091-300_3-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,20,5,091-300_3-NB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.787989356,-81.981800016,North
091-304_2-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,19,4,091-304_2-NB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.827760325,-82.028743870,North
091-291_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,21,3,091-291_9-SB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.707438744,-81.888657562,North
091-295_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,46,1,091-295_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.739868702,-81.922714871,North
091-298_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,122,14,091-298_0-NB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.772052285,-81.955847440,North
091-301_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,17,4,091-301_3-SB-VDS,20,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.796038988,-81.995705556,North
091-288_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,1044,5,091-288_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.675450280,-81.853828387,North
091-299_2-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,868,3,091-299_2-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.778599766,-81.968207421,North
091-302_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,25,5,091-302_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.806932775,-82.007170805,North
091-306_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,4,1,091-306_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.842609821,-82.062110599,North
091-304_8-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,21,13,091-304_8-NB-VDS,40,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.832651048,-82.036064835,North
091-305_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,16,1,091-305_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.838578347,-82.048587094,North
091-308_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,21,11,091-308_5-SB-VDS,0,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.855884964,-82.089614127,North
091-095_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:00 PM,,Unknown,2,1,091-095_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.650089117,-80.174340291,South
091-097_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:39 PM,,Unknown,2,1,091-097_5-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.680252714,-80.166043354,South
091-099_0-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:35 PM,,Unknown,2,1,091-099_0-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.696845850,-80.151940386,South
091-101_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,4,3,091-101_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.735957728,-80.135282662,South
091-104_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,15,3,091-104_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.778119909,-80.132915500,South
091-106_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,4,3,091-106_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.802278066,-80.131603522,South
091-108_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,12,4,091-108_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.832001482,-80.130452103,South
091-111_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:21 PM,,Unknown,14,4,091-111_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.875988710,-80.129316037,South
091-094_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:23 PM,,Unknown,1,1,091-094_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,VDS,26.637252923,-80.175847583,South
869-017_2-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:11 PM,,Unknown,1,1,869-017_2-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.300380000,-80.224060000,South
869-020_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:11 PM,,Unknown,1,1,869-020_0-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.304060000,-80.180000000,South
869-005_6 NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:04 PM,,Unknown,1,1,869-005_6 NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Copper,VDS,26.196290000,-80.294598000,South
869-019_5-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:31 PM,,Unknown,1,1,869-019_5-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.300384000,-80.187682000,South
869-005_2-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:34 PM,,Unknown,1,1,869-005_2-SB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.190671000,-80.294848000,South
869-009_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:43 PM,,Unknown,1,1,869-009_0-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.245048000,-80.296857000,South
869-003_1-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:13 PM,,Unknown,2,1,869-003_1-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.166343000,-80.320755000,South
869-010_8-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:38 PM,,Unknown,1,1,869-010_8-SB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.272471000,-80.296992000,South
869-020_6-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:33 PM,,Unknown,1,1,869-020_6-NB-VDS,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,VDS,26.305421000,-80.170403000,South
570-002_9-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,4,2,570-002_9-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.008069882,-82.015797859,Zone 4
570-006_6-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,2,2,570-006_6-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.996014025,-81.956659768,Zone 4
570-001_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,3,2,570-001_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.017100241,-82.036214564,Zone 4
