deviceid,date,warn_type1_total_rollingmean_3,warn_type2_total_rollingmean_3,problem_type_1_rollingmean_3,problem_type_2_rollingmean_3,problem_type_3_rollingmean_3,problem_type_4_rollingmean_3,problem_type_1_per_usage1_rollingmean_3,problem_type_2_per_usage1_rollingmean_3,problem_type_3_per_usage1_rollingmean_3,problem_type_4_per_usage1_rollingmean_3,problem_type_1_per_usage2_rollingmean_3,problem_type_2_per_usage2_rollingmean_3,problem_type_3_per_usage2_rollingmean_3,problem_type_4_per_usage2_rollingmean_3,fault_code_type_1_count_rollingmean_3,fault_code_type_2_count_rollingmean_3,fault_code_type_3_count_rollingmean_3,fault_code_type_4_count_rollingmean_3,fault_code_type_1_count_per_usage1_rollingmean_3,fault_code_type_2_count_per_usage1_rollingmean_3,fault_code_type_3_count_per_usage1_rollingmean_3,fault_code_type_4_count_per_usage1_rollingmean_3,fault_code_type_1_count_per_usage2_rollingmean_3,fault_code_type_2_count_per_usage2_rollingmean_3,fault_code_type_3_count_per_usage2_rollingmean_3,fault_code_type_4_count_per_usage2_rollingmean_3,warn_type1_total_rollingmean_7,warn_type2_total_rollingmean_7,problem_type_1_rollingmean_7,problem_type_2_rollingmean_7,problem_type_3_rollingmean_7,problem_type_4_rollingmean_7,problem_type_1_per_usage1_rollingmean_7,problem_type_2_per_usage1_rollingmean_7,problem_type_3_per_usage1_rollingmean_7,problem_type_4_per_usage1_rollingmean_7,problem_type_1_per_usage2_rollingmean_7,problem_type_2_per_usage2_rollingmean_7,problem_type_3_per_usage2_rollingmean_7,problem_type_4_per_usage2_rollingmean_7,fault_code_type_1_count_rollingmean_7,fault_code_type_2_count_rollingmean_7,fault_code_type_3_count_rollingmean_7,fault_code_type_4_count_rollingmean_7,fault_code_type_1_count_per_usage1_rollingmean_7,fault_code_type_2_count_per_usage1_rollingmean_7,fault_code_type_3_count_per_usage1_rollingmean_7,fault_code_type_4_count_per_usage1_rollingmean_7,fault_code_type_1_count_per_usage2_rollingmean_7,fault_code_type_2_count_per_usage2_rollingmean_7,fault_code_type_3_count_per_usage2_rollingmean_7,fault_code_type_4_count_per_usage2_rollingmean_7,warn_type1_total_rollingmean_14,warn_type2_total_rollingmean_14,problem_type_1_rollingmean_14,problem_type_2_rollingmean_14,problem_type_3_rollingmean_14,problem_type_4_rollingmean_14,problem_type_1_per_usage1_rollingmean_14,problem_type_2_per_usage1_rollingmean_14,problem_type_3_per_usage1_rollingmean_14,problem_type_4_per_usage1_rollingmean_14,problem_type_1_per_usage2_rollingmean_14,problem_type_2_per_usage2_rollingmean_14,problem_type_3_per_usage2_rollingmean_14,problem_type_4_per_usage2_rollingmean_14,fault_code_type_1_count_rollingmean_14,fault_code_type_2_count_rollingmean_14,fault_code_type_3_count_rollingmean_14,fault_code_type_4_count_rollingmean_14,fault_code_type_1_count_per_usage1_rollingmean_14,fault_code_type_2_count_per_usage1_rollingmean_14,fault_code_type_3_count_per_usage1_rollingmean_14,fault_code_type_4_count_per_usage1_rollingmean_14,fault_code_type_1_count_per_usage2_rollingmean_14,fault_code_type_2_count_per_usage2_rollingmean_14,fault_code_type_3_count_per_usage2_rollingmean_14,fault_code_type_4_count_per_usage2_rollingmean_14,warn_type1_total_rollingmean_30,warn_type2_total_rollingmean_30,problem_type_1_rollingmean_30,problem_type_2_rollingmean_30,problem_type_3_rollingmean_30,problem_type_4_rollingmean_30,problem_type_1_per_usage1_rollingmean_30,problem_type_2_per_usage1_rollingmean_30,problem_type_3_per_usage1_rollingmean_30,problem_type_4_per_usage1_rollingmean_30,problem_type_1_per_usage2_rollingmean_30,problem_type_2_per_usage2_rollingmean_30,problem_type_3_per_usage2_rollingmean_30,problem_type_4_per_usage2_rollingmean_30,fault_code_type_1_count_rollingmean_30,fault_code_type_2_count_rollingmean_30,fault_code_type_3_count_rollingmean_30,fault_code_type_4_count_rollingmean_30,fault_code_type_1_count_per_usage1_rollingmean_30,fault_code_type_2_count_per_usage1_rollingmean_30,fault_code_type_3_count_per_usage1_rollingmean_30,fault_code_type_4_count_per_usage1_rollingmean_30,fault_code_type_1_count_per_usage2_rollingmean_30,fault_code_type_2_count_per_usage2_rollingmean_30,fault_code_type_3_count_per_usage2_rollingmean_30,fault_code_type_4_count_per_usage2_rollingmean_30,warn_type1_total_rollingmean_90,warn_type2_total_rollingmean_90,problem_type_1_rollingmean_90,problem_type_2_rollingmean_90,problem_type_3_rollingmean_90,problem_type_4_rollingmean_90,problem_type_1_per_usage1_rollingmean_90,problem_type_2_per_usage1_rollingmean_90,problem_type_3_per_usage1_rollingmean_90,problem_type_4_per_usage1_rollingmean_90,problem_type_1_per_usage2_rollingmean_90,problem_type_2_per_usage2_rollingmean_90,problem_type_3_per_usage2_rollingmean_90,problem_type_4_per_usage2_rollingmean_90,fault_code_type_1_count_rollingmean_90,fault_code_type_2_count_rollingmean_90,fault_code_type_3_count_rollingmean_90,fault_code_type_4_count_rollingmean_90,fault_code_type_1_count_per_usage1_rollingmean_90,fault_code_type_2_count_per_usage1_rollingmean_90,fault_code_type_3_count_per_usage1_rollingmean_90,fault_code_type_4_count_per_usage1_rollingmean_90,fault_code_type_1_count_per_usage2_rollingmean_90,fault_code_type_2_count_per_usage2_rollingmean_90,fault_code_type_3_count_per_usage2_rollingmean_90,fault_code_type_4_count_per_usage2_rollingmean_90,date_month,date_week,date_day,version
N0003,05/18/2015,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.03399468784535138,0.0,0.0,0.0,0.03938670629256986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875,0.0,0.0,0.0,0.0346701017538398,0.0,0.0,0.0,0.03904420233805531,0.0,0.0,0.0,0.125,0.125,0.0,0.0,1.968503937007874E-4,1.968503937007874E-4,0.0,0.0,2.1891418563922942E-4,2.1891418563922942E-4,0.0,0.0,0.0,0.0,17.666666666666668,0.0,0.0,0.0,0.03412619549838021,0.0,0.0,0.0,0.03851257857163206,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,18.677419354838708,0.0,0.0,0.0,0.037995759559410355,0.0,0.0,0.0,0.04324825903026334,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,1.027454550883337E-4,1.027454550883337E-4,0.0,0.0,1.1514500978373076E-4,1.1514500978373076E-4,0.0,0.04395604395604396,0.0,0.08791208791208792,19.604395604395606,0.0,0.0,1.8493183788364145E-4,0.037519185289582056,0.0,0.0,2.1605503380051983E-4,0.04237738214945568,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.054945054945054944,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,8.57641359787406E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,9.498783067619573E-5,5,21,18,0
N0003,05/19/2015,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.04169201769665448,0.0,0.0,0.0,0.04783947373258886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0384507086032663,0.0,0.0,0.0,0.043281299221447696,0.0,0.0,0.0,0.125,0.125,0.0,0.0,1.968503937007874E-4,1.968503937007874E-4,0.0,0.0,2.1891418563922942E-4,2.1891418563922942E-4,0.0,0.0,0.0,0.0,18.933333333333334,0.0,0.0,0.0,0.03610383131389659,0.0,0.0,0.0,0.04072979532870355,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,19.483870967741936,0.0,0.0,0.0,0.03759467492783805,0.0,0.0,0.0,0.04252516418432271,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,1.027454550883337E-4,1.027454550883337E-4,0.0,0.0,1.1514500978373076E-4,1.1514500978373076E-4,0.0,0.04395604395604396,0.0,0.08791208791208792,19.736263736263737,0.0,0.0,1.8493183788364145E-4,0.037735872531405555,0.0,0.0,2.1605503380051983E-4,0.04261723362218387,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,19,0
N0003,05/20/2015,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.03804618436332115,0.0,0.0,0.0,0.04277656262693642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.375,0.0,0.0,0.0,0.038344158094713365,0.0,0.0,0.0,0.043172209438444874,0.0,0.0,0.0,0.125,0.125,0.0,0.0,1.968503937007874E-4,1.968503937007874E-4,0.0,0.0,2.1891418563922942E-4,2.1891418563922942E-4,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.035659301033675796,0.0,0.0,0.0,0.04025605121798081,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,19.806451612903224,0.0,0.0,0.0,0.03651822247323713,0.0,0.0,0.0,0.04111276572997601,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,1.027454550883337E-4,1.027454550883337E-4,0.0,0.0,1.1514500978373076E-4,1.1514500978373076E-4,0.0,0.04395604395604396,0.0,0.08791208791208792,19.626373626373628,0.0,0.0,1.8493183788364145E-4,0.03760942514966716,0.0,0.0,2.1605503380051983E-4,0.04247060086685547,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,20,0
N0003,05/21/2015,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.04159656916370595,0.0,0.0,0.0,0.045323584570510084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.875,0.0,0.0,0.0,0.03944710290484996,0.0,0.0,0.0,0.044246950533244005,0.0,0.0,0.0,0.125,0.125,0.0,0.0,1.968503937007874E-4,1.968503937007874E-4,0.0,0.0,2.1891418563922942E-4,2.1891418563922942E-4,0.0,0.0,0.0,0.0,18.866666666666667,0.0,0.0,0.0,0.03580804562242039,0.0,0.0,0.0,0.04028075467442311,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,20.193548387096776,0.0,0.0,0.0,0.03710358496757001,0.0,0.0,0.0,0.0416962730214426,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,1.027454550883337E-4,1.027454550883337E-4,0.0,0.0,1.1514500978373076E-4,1.1514500978373076E-4,0.0,0.04395604395604396,0.0,0.08791208791208792,19.725274725274726,0.0,0.0,1.8493183788364145E-4,0.03776788014005493,0.0,0.0,2.1605503380051983E-4,0.042621862832701946,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,21,0
N0003,05/22/2015,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0449953530244397,0.0,0.0,0.0,0.049183894634580075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.03949502043489554,0.0,0.0,0.0,0.04428530046357496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.03687621905901488,0.0,0.0,0.0,0.041457426304918915,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,20.29032258064516,0.0,0.0,0.0,0.037236046995122105,0.0,0.0,0.0,0.041867477689939474,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,1.027454550883337E-4,1.027454550883337E-4,0.0,0.0,1.1514500978373076E-4,1.1514500978373076E-4,0.0,0.04395604395604396,0.0,0.08791208791208792,19.846153846153847,0.0,0.0,1.8493183788364145E-4,0.03792927923814076,0.0,0.0,2.1605503380051983E-4,0.042811207323672044,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,22,0
N0003,05/23/2015,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.03456452811162213,0.0,0.0,0.0,0.03780773340012881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.038128272904138304,0.0,0.0,0.0,0.04282360356635884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0358620524528433,0.0,0.0,0.0,0.040375614269760024,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,19.483870967741936,0.0,0.0,0.0,0.03637803505082319,0.0,0.0,0.0,0.040908162626063775,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.08791208791208792,19.87912087912088,0.0,0.0,1.8493183788364145E-4,0.038087008645566925,0.0,0.0,2.1605503380051983E-4,0.04299056819268809,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,23,0
N0003,05/24/2015,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.03214723852136743,0.0,0.0,0.0,0.035972733587373684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.375,0.0,0.0,0.0,0.03509671144234429,0.0,0.0,0.0,0.039374648107155054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.03492167717210723,0.0,0.0,0.0,0.0392744867151441,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.06451612903225806,0.0,0.0,18.64516129032258,0.0,0.0,0.0,0.035575660544153044,0.0,0.0,0.0,0.04013194333464787,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.08791208791208792,19.846153846153847,0.0,0.0,1.8493183788364145E-4,0.03767607074625693,0.0,0.0,2.1605503380051983E-4,0.04249930059823693,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,21,24,0
N0003,05/25/2015,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.029016333974717024,0.0,0.0,0.0,0.03318896921955759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.035306451569211486,0.0,0.0,0.0,0.03925627689503384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.03515699536322652,0.0,0.0,0.0,0.03938334557400295,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.0,0.0,0.0,18.35483870967742,0.0,0.0,0.0,0.035183056988507946,0.0,0.0,0.0,0.03968595115478472,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.08791208791208792,19.681318681318682,0.0,0.0,1.8493183788364145E-4,0.03749447695170077,0.0,0.0,2.1605503380051983E-4,0.04230338932703448,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,25,0
N0003,05/26/2015,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.02665398135084402,0.0,0.0,0.0,0.03047965883014565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.035824667187641865,0.0,0.0,0.0,0.039831776732362864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.066666666666666,0.0,0.0,0.0,0.03549194694422882,0.0,0.0,0.0,0.0397607637963702,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.03561011295954495,0.0,0.0,0.0,0.04012206989797384,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.08791208791208792,19.439560439560438,0.0,0.0,1.8493183788364145E-4,0.03729192851519346,0.0,0.0,2.1605503380051983E-4,0.04209200447063037,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,26,0
N0003,05/27/2015,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.030314656326932924,0.0,0.0,0.0,0.03439639793958253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.375,0.0,0.0,0.0,0.03243959221927753,0.0,0.0,0.0,0.036102065669855674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.03586641286587451,0.0,0.0,0.0,0.04023989251079303,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.0,0.0,0.0,19.677419354838708,0.0,0.0,0.0,0.036337470393922336,0.0,0.0,0.0,0.0409146813541874,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.08791208791208792,19.395604395604394,0.0,0.0,1.8493183788364145E-4,0.03716912450497346,0.0,0.0,2.1605503380051983E-4,0.041971379297484186,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,27,0
N0003,05/28/2015,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.03692802841995618,0.0,0.0,0.0,0.04104225152516542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875,0.0,0.0,0.0,0.0345376334706618,0.0,0.0,0.0,0.038507492556269556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933333333333334,0.0,0.0,0.0,0.03653644814486168,0.0,0.0,0.0,0.04103225470521183,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0498687664041995E-4,1.0498687664041995E-4,0.0,0.0,1.1675423234092235E-4,1.1675423234092235E-4,0.0,0.0,0.0,0.0,19.967741935483872,0.0,0.0,0.0,0.03668208779827342,0.0,0.0,0.0,0.0413175131339255,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.07692307692307693,19.505494505494507,0.0,0.0,1.675166065222928E-4,0.03729854903687837,0.0,0.0,1.9680983066740077E-4,0.042114913859115276,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,28,0
N0003,05/29/2015,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.036546281824645095,0.0,0.0,0.0,0.04044895442371614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.875,0.0,0.0,0.0,0.03278130789968106,0.0,0.0,0.0,0.036818961821636874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.266666666666666,0.0,0.0,0.0,0.03547719967317769,0.0,0.0,0.0,0.039849280518049715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64516129032258,0.0,0.0,0.0,0.03623176493088585,0.0,0.0,0.0,0.04080588731706731,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.04395604395604396,19.45054945054945,0.0,0.0,1.1576302258660526E-4,0.03721177931334147,0.0,0.0,1.3887128415240434E-4,0.04201452063271915,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,29,0
N0003,05/30/2015,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.03614547655378126,0.0,0.0,0.0,0.040678659832449685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.03139972895231264,0.0,0.0,0.0,0.03557915933129767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.533333333333335,0.0,0.0,0.0,0.03574156748926965,0.0,0.0,0.0,0.0402822398289417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06451612903226,0.0,0.0,0.0,0.036146261627349116,0.0,0.0,0.0,0.04081427248835772,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.04395604395604396,19.505494505494507,0.0,0.0,1.1576302258660526E-4,0.03742469140125356,0.0,0.0,1.3887128415240434E-4,0.042265376091345785,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,30,0
N0003,05/31/2015,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.042486998353923236,0.0,0.0,0.0,0.04841985757737044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.125,0.0,0.0,0.0,0.03640082734042808,0.0,0.0,0.0,0.041408127758476486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.0,0.03689171060662588,0.0,0.0,0.0,0.04153375953143759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.322580645161292,0.0,0.0,0.0,0.03656619313944925,0.0,0.0,0.0,0.04137274219341787,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,5.08001016002032E-5,5.08001016002032E-5,0.0,0.0,5.6493983390768884E-5,5.6493983390768884E-5,0.0,0.04395604395604396,0.0,0.04395604395604396,19.571428571428573,0.0,0.0,1.1576302258660526E-4,0.03773074881994979,0.0,0.0,1.3887128415240434E-4,0.04259779559051501,0.0,0.0,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.04395604395604396,1.6042351808775166E-5,3.500119898613565E-5,3.500119898613565E-5,6.923930742383685E-5,1.772421127259837E-5,3.922522311313905E-5,3.922522311313905E-5,7.667281236117742E-5,5,22,31,0
