deviceid,date,warn_type1_total_rollingmax_3,warn_type2_total_rollingmax_3,problem_type_1_rollingmax_3,problem_type_2_rollingmax_3,problem_type_3_rollingmax_3,problem_type_4_rollingmax_3,problem_type_1_per_usage1_rollingmax_3,problem_type_2_per_usage1_rollingmax_3,problem_type_3_per_usage1_rollingmax_3,problem_type_4_per_usage1_rollingmax_3,problem_type_1_per_usage2_rollingmax_3,problem_type_2_per_usage2_rollingmax_3,problem_type_3_per_usage2_rollingmax_3,problem_type_4_per_usage2_rollingmax_3,fault_code_type_1_count_rollingmax_3,fault_code_type_2_count_rollingmax_3,fault_code_type_3_count_rollingmax_3,fault_code_type_4_count_rollingmax_3,fault_code_type_1_count_per_usage1_rollingmax_3,fault_code_type_2_count_per_usage1_rollingmax_3,fault_code_type_3_count_per_usage1_rollingmax_3,fault_code_type_4_count_per_usage1_rollingmax_3,fault_code_type_1_count_per_usage2_rollingmax_3,fault_code_type_2_count_per_usage2_rollingmax_3,fault_code_type_3_count_per_usage2_rollingmax_3,fault_code_type_4_count_per_usage2_rollingmax_3,warn_type1_total_rollingmax_7,warn_type2_total_rollingmax_7,problem_type_1_rollingmax_7,problem_type_2_rollingmax_7,problem_type_3_rollingmax_7,problem_type_4_rollingmax_7,problem_type_1_per_usage1_rollingmax_7,problem_type_2_per_usage1_rollingmax_7,problem_type_3_per_usage1_rollingmax_7,problem_type_4_per_usage1_rollingmax_7,problem_type_1_per_usage2_rollingmax_7,problem_type_2_per_usage2_rollingmax_7,problem_type_3_per_usage2_rollingmax_7,problem_type_4_per_usage2_rollingmax_7,fault_code_type_1_count_rollingmax_7,fault_code_type_2_count_rollingmax_7,fault_code_type_3_count_rollingmax_7,fault_code_type_4_count_rollingmax_7,fault_code_type_1_count_per_usage1_rollingmax_7,fault_code_type_2_count_per_usage1_rollingmax_7,fault_code_type_3_count_per_usage1_rollingmax_7,fault_code_type_4_count_per_usage1_rollingmax_7,fault_code_type_1_count_per_usage2_rollingmax_7,fault_code_type_2_count_per_usage2_rollingmax_7,fault_code_type_3_count_per_usage2_rollingmax_7,fault_code_type_4_count_per_usage2_rollingmax_7,warn_type1_total_rollingmax_14,warn_type2_total_rollingmax_14,problem_type_1_rollingmax_14,problem_type_2_rollingmax_14,problem_type_3_rollingmax_14,problem_type_4_rollingmax_14,problem_type_1_per_usage1_rollingmax_14,problem_type_2_per_usage1_rollingmax_14,problem_type_3_per_usage1_rollingmax_14,problem_type_4_per_usage1_rollingmax_14,problem_type_1_per_usage2_rollingmax_14,problem_type_2_per_usage2_rollingmax_14,problem_type_3_per_usage2_rollingmax_14,problem_type_4_per_usage2_rollingmax_14,fault_code_type_1_count_rollingmax_14,fault_code_type_2_count_rollingmax_14,fault_code_type_3_count_rollingmax_14,fault_code_type_4_count_rollingmax_14,fault_code_type_1_count_per_usage1_rollingmax_14,fault_code_type_2_count_per_usage1_rollingmax_14,fault_code_type_3_count_per_usage1_rollingmax_14,fault_code_type_4_count_per_usage1_rollingmax_14,fault_code_type_1_count_per_usage2_rollingmax_14,fault_code_type_2_count_per_usage2_rollingmax_14,fault_code_type_3_count_per_usage2_rollingmax_14,fault_code_type_4_count_per_usage2_rollingmax_14,warn_type1_total_rollingmax_30,warn_type2_total_rollingmax_30,problem_type_1_rollingmax_30,problem_type_2_rollingmax_30,problem_type_3_rollingmax_30,problem_type_4_rollingmax_30,problem_type_1_per_usage1_rollingmax_30,problem_type_2_per_usage1_rollingmax_30,problem_type_3_per_usage1_rollingmax_30,problem_type_4_per_usage1_rollingmax_30,problem_type_1_per_usage2_rollingmax_30,problem_type_2_per_usage2_rollingmax_30,problem_type_3_per_usage2_rollingmax_30,problem_type_4_per_usage2_rollingmax_30,fault_code_type_1_count_rollingmax_30,fault_code_type_2_count_rollingmax_30,fault_code_type_3_count_rollingmax_30,fault_code_type_4_count_rollingmax_30,fault_code_type_1_count_per_usage1_rollingmax_30,fault_code_type_2_count_per_usage1_rollingmax_30,fault_code_type_3_count_per_usage1_rollingmax_30,fault_code_type_4_count_per_usage1_rollingmax_30,fault_code_type_1_count_per_usage2_rollingmax_30,fault_code_type_2_count_per_usage2_rollingmax_30,fault_code_type_3_count_per_usage2_rollingmax_30,fault_code_type_4_count_per_usage2_rollingmax_30,warn_type1_total_rollingmax_90,warn_type2_total_rollingmax_90,problem_type_1_rollingmax_90,problem_type_2_rollingmax_90,problem_type_3_rollingmax_90,problem_type_4_rollingmax_90,problem_type_1_per_usage1_rollingmax_90,problem_type_2_per_usage1_rollingmax_90,problem_type_3_per_usage1_rollingmax_90,problem_type_4_per_usage1_rollingmax_90,problem_type_1_per_usage2_rollingmax_90,problem_type_2_per_usage2_rollingmax_90,problem_type_3_per_usage2_rollingmax_90,problem_type_4_per_usage2_rollingmax_90,fault_code_type_1_count_rollingmax_90,fault_code_type_2_count_rollingmax_90,fault_code_type_3_count_rollingmax_90,fault_code_type_4_count_rollingmax_90,fault_code_type_1_count_per_usage1_rollingmax_90,fault_code_type_2_count_per_usage1_rollingmax_90,fault_code_type_3_count_per_usage1_rollingmax_90,fault_code_type_4_count_per_usage1_rollingmax_90,fault_code_type_1_count_per_usage2_rollingmax_90,fault_code_type_2_count_per_usage2_rollingmax_90,fault_code_type_3_count_per_usage2_rollingmax_90,fault_code_type_4_count_per_usage2_rollingmax_90,date_month,date_week,date_day,version
N0003,06/04/2015,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,23,4,0
N0003,06/05/2015,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.042879019908116385,0.0,0.0,0.0,0.047377326565143825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,23,5,0
N0003,06/06/2015,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.042879019908116385,0.0,0.0,0.0,0.047377326565143825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,23,6,0
N0003,06/07/2015,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,23,7,0
N0003,06/08/2015,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,8,0
N0003,06/09/2015,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,9,0
N0003,06/10/2015,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,10,0
N0003,06/11/2015,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,11,0
N0003,06/12/2015,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,12,0
N0003,06/13/2015,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0502283105022831,0.0,0.0,0.0,0.052732502396931925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0015748031496062992,0.0015748031496062992,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,13,0
N0003,06/14/2015,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.047244094488188976,0.0,0.0,0.0,0.05027932960893855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.057337220602526724,0.0,0.0,0.0,0.06145833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016835016835016834,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0018587360594795538,6,24,14,0
N0003,06/15/2015,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,15,0
N0003,06/16/2015,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,16,0
N0003,06/17/2015,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,17,0
N0003,06/18/2015,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,18,0
N0003,06/19/2015,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.04956629491945477,0.0,0.0,0.0,0.05398110661268556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,19,0
N0003,06/20/2015,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.03443526170798898,0.0,0.0,0.0,0.03770739064856712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06057385759829968,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,0.0,0.005917159763313609,0.0875,0.0,0.0,0.007518796992481203,0.10144927536231885,0.0,0.0,1.0,1.0,1.0,1.0,0.00145985401459854,0.001610305958132045,0.001610305958132045,0.0016155088852988692,0.0016129032258064516,0.0018181818181818182,0.0018181818181818182,0.0017793594306049821,6,25,20,0
