deviceid,date,cat1,cat2,cat3,cat4,fault_code_type_1_count_category,fault_code_type_1_count_per_usage1_category,fault_code_type_1_count_per_usage2_category,fault_code_type_2_count_category,fault_code_type_2_count_per_usage1_category,fault_code_type_2_count_per_usage2_category,fault_code_type_3_count_category,fault_code_type_3_count_per_usage1_category,fault_code_type_3_count_per_usage2_category,fault_code_type_4_count_category,fault_code_type_4_count_per_usage1_category,fault_code_type_4_count_per_usage2_category,problem_type_1_category,problem_type_1_per_usage1_category,problem_type_1_per_usage2_category,problem_type_2_category,problem_type_2_per_usage1_category,problem_type_2_per_usage2_category,problem_type_3_category,problem_type_3_per_usage1_category,problem_type_3_per_usage2_category,problem_type_4_category,problem_type_4_per_usage1_category,problem_type_4_per_usage2_category,version
N0003,1/30/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,1/31/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/1/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/2/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,2/3/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/4/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/5/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/6/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/7/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/8/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/9/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,2/10/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/11/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/12/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/13/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/14/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/15/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/16/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/17/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/18/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/19/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/20/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/21/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/22/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/23/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/24/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/25/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/26/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/27/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,2/28/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/1/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/2/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/3/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/4/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,3/5/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/6/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/7/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,1,>1,>1,1,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/8/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,3/9/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,3/10/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/11/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,1,>1,>1,1,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/12/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/13/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/14/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/15/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,3/16/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,0,0,0,0,0,0,0,0,0,0
N0003,3/17/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,0,0,>1,0,0,>1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0003,3/18/14,0-10,2001-3000,0-200,10001-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0003,3/19/14,0-10,2001-3000,0-200,10001-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0003,3/20/14,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/21/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/22/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,3/23/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,3/24/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/25/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/26/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/27/14,0-10,2001-3000,0-200,10001-15000,1,>1,>1,1,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/28/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,3/29/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,3/30/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,3/31/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/1/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/2/14,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/3/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/4/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/5/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,4/6/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,4/7/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/8/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/9/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/10/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/11/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/12/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/13/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/14/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/15/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/16/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/17/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/18/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/19/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,4/20/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/21/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/22/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/23/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/24/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/25/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/26/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,4/27/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,4/28/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/29/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,4/30/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/1/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/2/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/3/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,5/4/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/5/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/6/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/7/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/8/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/9/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/10/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/11/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,5/12/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/13/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/14/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/15/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/16/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/17/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,5/18/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/19/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/20/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/21/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/22/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/23/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/24/14,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/25/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,5/26/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/27/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/28/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/29/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/30/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,5/31/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/1/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,6/2/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/3/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/4/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/5/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/6/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/7/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/8/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/9/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/10/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/11/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/12/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/13/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/14/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/15/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/16/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/17/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/18/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/19/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/20/14,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/21/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/22/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/23/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/24/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/25/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/26/14,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/27/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/28/14,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
