deviceid,date,cat1,cat2,cat3,cat4,fault_code_type_1_count_category,fault_code_type_1_count_per_usage1_category,fault_code_type_1_count_per_usage2_category,fault_code_type_2_count_category,fault_code_type_2_count_per_usage1_category,fault_code_type_2_count_per_usage2_category,fault_code_type_3_count_category,fault_code_type_3_count_per_usage1_category,fault_code_type_3_count_per_usage2_category,fault_code_type_4_count_category,fault_code_type_4_count_per_usage1_category,fault_code_type_4_count_per_usage2_category,problem_type_1_category,problem_type_1_per_usage1_category,problem_type_1_per_usage2_category,problem_type_2_category,problem_type_2_per_usage1_category,problem_type_2_per_usage2,problem_type_2_per_usage2_category,problem_type_3_category,problem_type_3_per_usage1_category,problem_type_3_per_usage2_category,problem_type_4_category,problem_type_4_per_usage1_category,problem_type_4_per_usage2_category
N0002,10/24/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,10/25/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,10/26/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.076502732,>1,0,0,0,0,0,0
N0002,10/27/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.133333333,>1,0,0,0,0,0,0
N0002,10/28/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.147058824,>1,0,0,0,0,0,0
N0002,10/29/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.107784431,>1,0,0,0,0,0,0
N0002,10/30/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.066037736,>1,0,0,0,0,0,0
N0002,10/31/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/01/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/02/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.139896373,>1,0,0,0,0,0,0
N0002,11/03/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.158227848,>1,0,0,0,0,0,0
N0002,11/04/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.164285714,>1,0,0,0,0,0,0
N0002,11/05/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.074074074,>1,0,0,0,0,0,0
N0002,11/06/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.226973684,>1,0,0,0,0,0,0
N0002,11/07/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/08/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/09/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.097222222,>1,0,0,0,0,0,0
N0002,11/10/2015,0-10,4001-5000,0-200,0-5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/11/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.109540636,>1,0,0,0,0,0,0
N0002,11/12/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.131147541,>1,0,0,0,0,0,0
N0002,11/13/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.161434978,>1,0,0,0,0,0,0
N0002,11/14/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/15/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/16/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.081632653,>1,0,0,0,0,0,0
N0002,11/17/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.055555556,>1,0,0,0,0,0,0
N0002,11/18/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/19/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.125523013,>1,0,0,0,0,0,0
N0002,11/20/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.103004292,>1,0,0,0,0,0,0
N0002,11/21/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/22/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/23/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.07253886,>1,0,0,0,0,0,0
N0002,11/24/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/25/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.095022624,>1,0,0,0,0,0,0
N0002,11/26/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.095238095,>1,0,0,0,0,0,0
N0002,11/27/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.12987013,>1,0,0,0,0,0,0
N0002,11/28/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/29/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,11/30/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.097560976,>1,0,0,0,0,0,0
N0002,12/01/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.081395349,>1,0,0,0,0,0,0
N0002,12/02/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.145454545,>1,0,0,0,0,0,0
N0002,12/03/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,12/04/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,12/05/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,12/06/2015,0-10,4001-5000,0-200,0-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0002,12/07/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.101265823,>1,0,0,0,0,0,0
N0002,12/08/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.113861386,>1,0,0,0,0,0,0
N0002,12/09/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.159340659,>1,0,0,0,0,0,0
N0002,12/10/2015,0-10,4001-5000,0-200,0-5000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.091304348,>1,0,0,0,0,0,0
N0003,12/08/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.039772727,>1,0,0,0,0,0,0
N0003,12/09/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.053691275,>1,0,0,0,0,0,0
N0003,12/10/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.06676783,>1,0,0,0,0,0,0
N0003,12/11/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.080229226,>1,0,0,0,0,0,0
N0003,12/12/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.060698027,>1,0,0,0,0,0,0
N0003,12/13/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.043175487,>1,0,0,0,0,0,0
N0003,12/14/2012,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.058171745,>1,0,0,0,0,0,0
N0003,12/15/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051643192,>1,0,0,0,0,0,0
N0003,12/16/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.037735849,>1,0,0,0,0,0,0
N0003,12/17/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.043478261,>1,0,0,0,0,0,0
N0003,12/18/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.048364154,>1,0,0,0,0,0,0
N0003,12/19/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.044776119,>1,0,0,0,0,0,0
N0003,12/20/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.036050157,>1,0,0,0,0,0,0
N0003,12/21/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.060185185,>1,0,0,0,0,0,0
N0003,12/22/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.059633028,>1,0,0,0,0,0,0
N0003,12/23/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.089552239,>1,0,0,0,0,0,0
N0003,12/24/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.057863501,>1,0,0,0,0,0,0
N0003,12/25/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.046153846,>1,0,0,0,0,0,0
N0003,12/26/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.0515625,>1,0,0,0,0,0,0
N0003,12/27/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.065769806,>1,0,0,0,0,0,0
N0003,12/28/2012,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.064896755,>1,0,0,0,0,0,0
N0003,12/29/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.087209302,>1,0,0,0,0,0,0
N0003,12/30/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.091954023,>1,0,0,0,0,0,0
N0003,12/31/2012,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.09631728,>1,0,0,0,0,0,0
N0003,01/01/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,0.02484472,>1,0,0,0,0,0,0
N0003,01/02/2013,0-10,2001-3000,0-200,10001-15000,0,>1,>1,1,>1,>1,1,>1,>1,1,>1,>1,1,>1,>1,>10,>1,0.059047619,>1,0,0,0,0,0,0
N0003,01/03/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,1,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.047619048,>1,0,0,0,0,0,0
N0003,01/04/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.084,>1,0,0,0,0,0,0
N0003,01/05/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.075,>1,0,0,0,0,0,0
N0003,01/06/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,0.022900763,>1,0,0,0,0,0,0
N0003,01/07/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.041121495,>1,0,0,0,0,0,0
N0003,01/08/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.057803468,>1,0,0,0,0,0,0
N0003,01/09/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.046511628,>1,0,0,0,0,0,0
N0003,01/10/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.059248555,>1,0,0,0,0,0,0
N0003,01/11/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.070254111,>1,0,0,0,0,0,0
N0003,01/12/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.041884817,>1,0,0,0,0,0,0
N0003,01/13/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.055045872,>1,0,0,0,0,0,0
N0003,01/14/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.053763441,>1,0,0,0,0,0,0
N0003,01/15/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051083591,>1,0,0,0,0,0,0
N0003,01/16/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.077903683,>1,0,0,0,0,0,0
N0003,01/17/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,1,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.063467492,>1,0,0,0,0,0,0
N0003,01/18/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.104347826,>1,0,0,0,1,>1,>1
N0003,01/19/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.051020408,>1,0,0,0,0,0,0
N0003,01/20/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.058479532,>1,0,0,0,0,0,0
N0003,01/21/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.080760095,>1,0,0,0,0,0,0
N0003,01/22/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.094713656,>1,0,0,0,0,0,0
N0003,01/23/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.048361934,>1,0,0,0,0,0,0
N0003,01/24/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051724138,>1,0,0,0,0,0,0
N0003,01/25/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.063471503,>1,0,0,0,0,0,0
N0003,01/26/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.045945946,>1,0,0,0,0,0,0
N0003,01/27/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.128342246,>1,0,0,0,0,0,0
N0003,01/28/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.048128342,>1,0,0,0,0,0,0
N0003,01/29/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.040995608,>1,0,0,0,0,0,0
N0003,01/30/2013,0-10,2001-3000,0-200,10001-15000,1,>1,>1,1,>1,>1,1,>1,>1,0,>1,>1,1,>1,>1,>10,>1,0.093209055,>1,0,0,0,0,0,0
N0003,01/31/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.066848568,>1,0,0,0,0,0,0
N0003,02/01/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.056701031,>1,0,0,0,0,0,0
N0003,02/02/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.105042017,>1,0,0,0,0,0,0
N0003,02/03/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.05106383,>1,0,0,0,0,0,0
N0003,02/04/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,1,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.069672131,>1,0,0,0,0,0,0
N0003,02/05/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.050995025,>1,0,0,0,0,0,0
N0003,02/06/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051655629,>1,0,0,0,0,0,0
N0003,02/07/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.053299492,>1,0,0,0,0,0,0
N0003,02/08/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051746442,>1,0,0,0,0,0,0
N0003,02/09/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.042056075,>1,0,0,0,0,0,0
N0003,02/10/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.064327485,>1,0,0,0,0,0,0
N0003,02/11/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051682692,>1,0,0,0,0,0,0
N0003,02/12/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.049457177,>1,0,0,0,0,0,0
N0003,02/13/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.048941799,>1,0,0,0,0,0,0
N0003,02/14/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.047233468,>1,0,0,0,0,0,0
N0003,02/15/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.046808511,>1,0,0,0,0,0,0
N0003,02/16/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.04040404,>1,0,0,0,0,0,0
N0003,02/17/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.069498069,>1,0,0,0,0,0,0
N0003,02/18/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.066581306,>1,0,0,0,0,0,0
N0003,02/19/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.053268765,>1,0,0,0,0,0,0
N0003,02/20/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.058823529,>1,0,0,0,0,0,0
N0003,02/21/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.053133515,>1,0,0,0,0,0,0
N0003,02/22/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.059288538,>1,0,0,0,0,0,0
N0003,02/23/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.0456621,>1,0,0,0,0,0,0
N0003,02/24/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.047058824,>1,0,0,0,0,0,0
N0003,02/25/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.040123457,>1,0,0,0,0,0,0
N0003,02/26/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.053175775,>1,0,0,0,0,0,0
N0003,02/27/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.059539919,>1,0,0,0,0,0,0
N0003,02/28/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.043250328,>1,0,0,0,0,0,0
N0003,03/01/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.068965517,>1,0,0,0,0,0,0
N0003,03/02/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.057777778,>1,0,0,0,0,0,0
N0003,03/03/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.063218391,>1,0,0,0,0,0,0
N0003,03/04/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.064729194,>1,0,0,0,0,0,0
N0003,03/05/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.063685637,>1,0,0,0,0,0,0
N0003,03/06/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.051671733,>1,0,0,0,0,0,0
N0003,03/07/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.090206186,>1,0,0,0,0,0,0
N0003,03/08/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,1,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.065277778,>1,0,0,0,0,0,0
N0003,03/09/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.049808429,>1,0,0,0,0,0,0
N0003,03/10/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,0.052083333,>1,0,0,0,0,0,0
N0003,03/11/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,1,>1,>1,0,0,0,>10,>1,0.049132948,>1,0,0,0,0,0,0
N0003,03/12/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.050913838,>1,0,0,0,0,0,0
N0003,03/13/2013,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.045103093,>1,0,0,0,0,0,0
N0003,03/14/2013,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,0.060991105,>1,0,0,0,0,0,0
