iteration_id,cust1,cust2,cust3,cust4,cust5,cust6,cust7,cust8,cust9,cust10,cust11,cust12,cust13,cust14,cust15,cust16,cust17,cust18,cust19,cust20,cust21,cust22,cust23,cust24,cust25,cust26,cust27,cust28,cust29,cust30,cust31,cust32,cust33,cust34,cust35,cust36,cust37,cust38,cust39,cust40,cust41,cust42,cust43,cust44,cust45,cust46,cust47,cust48,cust49,cust50,cust51,cust52,cust53,cust54,cust55,cust56,cust57,cust58,cust59,cust60,cust61,cust62,cust63,cust64,cust65,cust66,cust67,cust68,cust69,cust70,cust71,cust72,cust73,cust74,cust75,cust76,cust77,cust78,cust79,cust80,cust81,cust82,cust83,cust84,cust85,cust86,cust87,cust88,cust89,cust90,cust91,cust92,cust93,cust94,cust95,cust96,reporting_date
406,0.584815325,-0.96841859,0.191687377,-0.975535386,-0.605821242,1.04234914,-0.414028136,1.317084752,-0.015338628,-0.751103926,1.809485184,-0.946640739,-1.322932803,0.747054401,0.514517069,0.42547299,-1.020343916,-0.988793545,-0.683327244,0.165802021,0.456670932,-0.631854391,1.256851192,1.104967851,0.550660388,-0.32803996,1.611274456,0.276307901,0.63821858,0.421373443,-0.106880407,-0.412194368,-0.050165454,-0.134853053,0.359774504,0.05981974,0.642819487,-0.826498763,1.004887054,-0.74836862,-0.017404318,2.109363777,0.03270884,1.003113539,0.998065843,-1.062444426,-1.521570994,-1.120740762,-3.355089575,-1.974894985,-1.895805326,-0.316999831,2.147680789,0.044803983,-0.185380031,1.332723514,-1.152707227,-1.127793894,0.62980007,0.896918664,-1.272510417,0.044727813,-0.282990413,-1.42113322,0.325537712,-1.526705091,-0.886104772,1.667572178,-0.133618414,-0.007917151,0.130531816,1.04962055,0.863672085,-1.218190846,3.263994586,0.069937869,-1.628313839,0.246701575,0.752017968,0.866564278,0.025974032,-1.978132786,-2.079195838,0.536031166,-0.499726411,-2.527885954,-0.236619826,-1.021760454,-0.556099167,0.202606998,0.330543344,-0.985928637,0.460664751,0.955660653,0.409198719,0.410612984,03/31/2018
407,0.409365839,0.777433797,-0.930479018,0.935444859,0.044268518,0.269797056,-1.365604021,-0.920736056,-0.003251444,0.430168257,0.037761083,-0.820164132,-1.693952072,-0.191843128,-0.832974365,0.889622243,0.175270998,0.683617145,0.497301471,-0.307121581,-0.215821956,0.475259867,-0.773507054,0.517487706,-0.998822998,-1.257863005,0.627657073,0.201201829,1.447670002,-0.074693389,1.340386007,-0.228681074,1.038010851,-2.037231752,0.240239615,-0.191297431,-0.364593689,0.166578502,0.239216433,-2.586166374,-0.207606945,-0.368274868,-0.907029971,0.705426828,-0.196988594,-1.468038135,-0.652728431,0.461004674,1.016617261,-0.102495505,0.123591235,-1.097114364,-0.390718924,0.413277803,0.776294655,-1.692669684,-0.070858732,0.64009555,-0.878990249,1.306054855,0.22507038,-0.092811661,-0.481607003,-1.562252692,-0.64347887,1.070279723,-0.087741228,1.5286696,0.395759798,0.166189693,0.700920282,0.098114015,-0.872480541,0.117427135,-1.017515388,2.01693183,-1.521084414,-1.069058726,-0.315230864,-0.428825615,0.792842911,-1.670650818,-1.120740762,0.294235178,-0.160298441,-0.819095476,0.094808001,-1.243149654,0.662794264,-0.923075731,-0.981833637,1.164983132,0.492718755,2.353117452,0.198158432,0.658703811,03/31/2018
408,0.603158696,-1.961097951,0.988045485,-0.107495453,-0.321105063,1.66297923,0.804946012,-0.266862799,-0.741301847,-0.645268301,0.296712415,0.143118086,-1.102575879,-0.257520014,0.076150855,-1.162422905,0.309607913,-1.416528903,-2.62974936,-0.346014986,-0.558601414,0.658892532,-0.082674205,-0.844829628,-0.575491867,0.742913926,1.060698196,-1.037749371,0.074386435,-0.275911134,1.52181201,-2.316919563,1.132139005,1.349267222,0.835791525,2.186079655,0.731070031,-0.752627329,-0.172165073,0.231980266,0.588177045,-0.945324246,0.788554644,-1.294297363,-1.408852768,0.690008619,-0.771033228,0.804734555,-0.350974005,0.735574304,0.729671683,0.980471668,0.818880608,1.064868229,-1.417988642,-1.697499101,-0.987174644,0.062118488,-0.003097966,-0.599950454,0.514428393,-0.997310963,-1.018670446,0.857799023,-1.311818778,0.156425131,-0.102188551,-0.180478992,-0.345040689,-1.679991328,1.742482709,0.140723841,0.361080765,0.304396508,1.318176146,-1.232451723,0.313302735,-0.569364147,-0.053153144,-0.031484433,0.848881427,2.443957783,-1.643479663,-0.276705805,-1.157775387,-0.590451918,-0.224364385,0.749280389,-0.684970018,-1.276127932,-0.370240514,0.562092737,-1.58952389,1.601270014,0.07860649,-0.041588919,03/31/2018
409,0.203153832,0.464069672,1.839798642,0.249305003,2.015767677,-0.744023509,-0.921786523,-1.176213118,0.64347887,0.232216735,-0.644702141,-2.615415724,0.748066213,-0.785425982,1.123758011,0.756390364,0.03179025,-0.585723683,0.036307028,-0.542046337,0.614021474,1.285334292,-1.774806151,1.402072485,-0.911657025,0.909456048,0.583817155,0.966588232,0.692534741,0.141341161,1.262942533,0.873935733,-0.546659749,0.30215233,-0.003481091,-0.79022584,0.523707513,0.651591563,-0.186703346,0.054302518,0.134082256,0.6301741,-1.017131126,-1.252983566,0.904608441,1.511184564,-0.032096068,0.30031174,1.034347861,0.891784566,1.048558715,0.574950718,-0.39088377,0.756185727,-1.545872692,-0.187559408,-0.280044787,0.390800778,1.394146238,1.331422936,-0.756695044,1.69685336,0.281556822,1.637895366,1.972211976,-0.263455604,-0.636531468,1.295536549,1.306771082,0.572065346,0.177758466,-0.236855158,-0.262189133,-0.373929652,1.492985575,0.352195002,-0.451836968,2.081196726,1.731077646,-0.286974,1.630914994,-0.153947894,0.803045168,0.64244432,2.36548658,-1.245971362,-1.202438398,0.356511691,-1.410503501,-0.729671683,-0.506238393,-1.180503659,-0.942338829,-0.638968913,0.165491656,-0.052923497,03/31/2018
410,-1.006155799,0.470554369,-0.006693881,-0.866675691,-0.682844075,-0.168827228,-2.26422344,0.934614945,-0.340660335,-0.236226469,1.812641131,0.628215275,-1.03958655,-1.610715117,-0.15046453,1.080234142,0.60379989,0.39253564,-1.416947271,-0.397333224,1.702692316,-0.656234533,-0.348290996,-0.482723408,-0.716063369,1.028618044,-0.605913328,0.127292878,0.23339453,0.676964191,-0.898864982,-0.309366897,-1.059490842,0.84111889,-0.063267862,0.061198762,0.427819487,-0.433863079,0.469443648,-0.723198355,-0.40745249,0.021000233,0.402801561,-0.159291176,-0.202138608,-2.547021722,0.309848929,-0.770210136,1.191942829,0.27861347,0.017250841,-0.186936404,0.913164513,0.647530669,0.013196768,0.285060651,0.336771109,-0.146674211,-0.721411197,-0.855591225,0.690786237,1.058283488,-0.199016768,-1.810667527,-1.922308002,0.629054284,-0.008758434,-0.704935701,-0.313302735,-2.328270057,-1.760936357,-0.001950866,2.084543667,1.484640961,-0.147757646,0.490733782,0.128140982,1.022406195,0.590634954,-1.563548722,1.266516847,-1.170883479,1.240009624,0.764459855,-0.148762638,-0.716161139,0.728175564,-1.290068212,0.892239314,0.287850526,0.374421916,1.685029929,-0.787302952,-0.984809958,0.711522716,-0.700235887,03/31/2018
411,0.454888323,-1.143980626,1.257863005,0.231116246,1.179735136,-0.777329205,-1.399826033,1.216908458,0.601323791,0.261238711,0.791167167,-0.409198719,-0.715865554,0.654811174,-0.014190391,-0.327878524,-1.882144716,0.393445134,-1.378348315,-1.257019449,1.749513103,0.184056717,1.324035566,0.663748096,-1.204016371,0.302793524,2.191954991,0.32973503,0.873151293,-0.209248583,-0.763229764,-0.847566071,0.645172804,-0.618831564,-1.78562459,0.624213499,1.726648406,1.108778633,-0.439332553,-1.421763045,0.834490947,-1.236385287,-0.890190677,-1.019957381,-0.115809371,-2.077213139,-0.774848559,0.152940629,-0.458284148,-0.441102657,1.770022209,-2.154638423,0.833299509,0.631387138,-0.782201823,1.517446435,0.373929652,-0.328847136,0.731770342,1.497901394,0.388242825,0.050089284,-0.378938694,0.02536126,0.400812041,-1.216908458,-0.478260063,0.613745215,0.43865839,-2.10025064,1.008315849,-1.037619768,-0.841555448,0.48754373,-0.941624876,0.808229288,-0.103726734,-1.031739885,0.556545956,-0.162158358,0.256492285,1.476173566,-0.159677711,-1.923281161,0.402967544,1.121888999,0.044498165,-0.124362032,-0.518712113,-0.154954023,0.09104383,-0.043655746,-1.078728928,0.069708221,-0.738687049,-0.880793323,03/31/2018
412,0.344878117,-0.626725978,-0.993795766,0.125672841,-0.361080765,1.250136847,-0.815889507,0.235754669,0.573145371,-0.717941475,-0.510328846,0.921786523,0.805475793,0.756490408,-0.482380074,-0.802833711,-0.080065092,1.227888333,-0.12174155,0.15433443,0.050548579,-0.610145889,-0.985928637,-0.041281965,0.700138116,-1.688840712,1.1100542,0.848442596,1.701064321,0.395347115,-0.084439762,0.395759798,0.449633717,2.443957783,-1.92425432,-1.490193426,0.386841066,1.140160748,0.101726982,-0.516613454,1.3642466,-0.497993824,-0.943055056,0.595193796,-0.623284677,0.475516799,1.320368028,0.02122988,-0.495657559,-0.518275556,2.062870408,1.610155778,0.394685458,-0.261238711,-1.823827915,0.337986421,-0.074617219,-1.447451723,-0.344552973,-0.465518042,-1.582798177,-0.621613481,-0.830596036,0.608304163,0.120970753,-0.793156687,-0.235990001,-1.505459295,-0.126598252,-0.03278501,-0.018399078,0.200186605,-1.089329089,-1.201651685,-0.254990482,1.17988975,2.328270057,0.9192172,1.248467925,-0.370569069,-0.540806013,1.366574907,-1.906055331,-0.210109192,0.259892659,1.075175078,0.123359314,1.287608029,0.457009719,-1.550183697,0.441102657,-0.317563718,0.483153144,1.245971362,-1.208768481,0.368684141,03/31/2018
413,0.902766715,0.013196768,0.913860276,-0.73307092,1.581192919,-0.186236093,-0.691563855,-1.125051767,0.044421995,0.046259174,0.353171572,0.205653805,-0.406372465,-0.54240104,-0.786573082,-0.893151082,-0.333453727,-1.123326001,0.336285666,-1.20765435,-0.860343334,-0.190752871,0.395016286,0.524848929,-0.267575615,-0.84450221,-0.122588517,-0.812692633,-0.346502702,-0.788763828,-0.249305003,-1.78864866,0.908530637,-1.28376314,0.906914011,-0.998443284,0.250410039,0.091581569,0.021459527,-1.482344487,1.777771104,-1.727667041,0.185534645,-2.029364623,2.211836545,-0.355614702,-0.407619609,0.99367071,-0.628028829,-2.240067261,1.071500719,-1.379337391,0.097729753,-2.106535248,0.93592007,1.020343916,-0.188026661,-0.413194812,-0.232373623,1.850285116,1.268394954,-1.477542355,0.853167421,1.652101673,0.448450237,1.204805358,2.157767085,-0.390223249,-0.969030225,0.915954388,0.069937869,1.376570253,-0.984935014,1.096277629,1.420294211,-0.518625711,1.114171937,-0.153095243,-0.602883574,0.159910769,-0.019851996,-0.59209242,0.86433829,-0.579739208,-1.964253897,0.579468633,-1.451167009,0.156502438,-0.384864052,2.26422344,-0.604443358,0.551374342,-0.33127094,-0.120817276,0.215195541,0.974059731,03/31/2018
414,-0.574138994,-0.22985887,1.509033609,-0.821344202,0.45607635,-0.162081051,-1.423868525,0.242681608,0.227267947,0.904378794,-0.173484977,-0.171467036,-0.803784133,-1.278376658,0.107418145,-2.338747436,-0.404461389,-0.533295861,0.270431428,0.162856395,-0.45802949,0.721511242,1.53858764,-0.057214038,0.07853032,-0.504412583,0.87102535,-0.269637894,-1.042217264,0.030718184,0.114577006,0.113730039,-0.438069492,1.130108558,-0.487457328,-1.70203748,-0.152786015,0.517400167,-0.093963308,-0.145823833,-0.004934009,-0.270907776,1.169821644,-0.453192115,0.059359309,-1.446578608,-0.792842911,-0.715667738,1.232126579,-1.269249879,-0.201123385,0.526254098,-0.286017894,0.120585355,-0.022989752,0.323038876,-1.212906682,-1.20196546,0.871921202,1.218995749,1.178202638,0.144973455,-2.203951226,-0.402719706,-0.5819129,-1.133155365,0.832542355,-1.384105417,-1.648222678,-1.425978553,0.052693849,-0.868012648,1.413404789,0.63934408,-1.436203547,0.850636752,0.238979965,-0.691659352,1.183889253,0.556010491,2.37054337,-0.309528332,-0.150773758,-0.355696557,-0.124902044,0.299592102,-0.42748411,-0.120046479,-2.072602001,1.206387878,-1.287608029,1.844809958,-0.012278178,-1.633811735,1.037749371,1.27113708,03/31/2018
415,-0.312579687,0.514080511,-1.304979378,-0.132461082,-0.302233047,-0.838290362,0.308003791,2.439446689,0.454209612,0.402801561,1.088496902,0.228917543,-0.018321771,0.394685458,0.446758577,-0.517661647,-0.585450834,-0.080679001,1.225289452,-1.154044185,-1.92767402,0.465859102,0.26155476,0.848003765,1.718885869,0.682457539,0.091735046,-0.494792403,-0.833408649,0.285219812,-0.133078402,-0.572786121,0.380418896,0.656898465,1.626590347,-0.960988018,0.226325483,1.049354523,0.418282298,-0.271938916,-0.367292614,0.268209988,-1.225614596,-0.461004674,0.174339903,-0.004552021,-0.694967639,-0.556099167,-0.944967269,-0.335637651,-1.969547156,-0.062884737,1.363275715,0.238586608,1.774806151,1.471867108,-0.216525677,0.002715979,-2.361739462,0.008835741,-0.015874093,-2.131091605,0.604076149,2.055221557,1.286557563,-1.287435225,-1.15285502,-0.900813575,-1.219639216,1.92425432,-1.437279025,-0.383628276,-0.40130999,0.5302104,0.595376832,0.093887138,-0.110266001,-1.114599399,0.784698386,-0.372125442,1.122893991,0.628681391,-1.123469247,0.855700364,-0.88712568,-0.304235073,0.273209935,-0.010747954,0.410529992,0.190362925,-0.161614935,-1.75949026,-1.071773568,-0.856252882,-1.05895424,1.150924618,03/31/2018
416,0.596016889,-0.697111773,-0.183356406,-0.417865067,0.424970494,0.402553724,0.926124812,-0.740496944,0.830057161,0.573957095,0.354963277,0.470724899,-1.501198312,-1.502849045,-2.231681719,0.227424835,-0.386511374,1.167852588,0.06472419,-0.231901822,-0.815462045,-0.799775535,-0.619387492,0.16913873,0.650173888,-1.43556008,0.729372687,-0.478001994,-0.838072083,-0.71112936,0.483842086,-0.638030997,-0.026968792,-0.481950337,0.494706001,-0.302793524,-0.678890046,-1.011756012,-0.258706905,0.838942924,0.399652436,-1.413823156,0.914326392,-1.252315087,0.241815314,1.82909389,-0.90679805,-0.023754865,-0.320460458,0.724589881,0.148298795,-0.02122988,0.287691364,-0.204481694,-0.836009804,0.296872713,-0.014190391,0.698184976,2.161705197,0.357490535,-2.50787707,-0.28267209,1.111470738,0.992042715,-0.393611117,-1.224805146,0.758936949,1.871458153,-1.062983301,1.173316377,0.936038305,-0.719626314,0.362877017,1.132864327,-0.629333954,-1.491121111,0.046412651,0.39749807,-1.443536348,1.742137101,-0.035923904,-2.059668986,0.27956844,-0.981585799,-0.451072992,-0.029494913,-0.84461135,0.058976184,0.070934902,-1.832368071,-1.27336989,-0.77093091,-0.939719484,-1.673438419,0.631200692,0.564602942,03/31/2018
417,-0.737682058,-1.401663212,0.207763833,0.428237854,1.354992492,-0.272733587,0.415278691,-1.16664296,-0.646305125,0.975780949,-2.905871952,0.623749656,0.234417712,-1.22739948,-2.742162906,-0.510416385,-2.450069587,1.408025128,-1.336452442,-0.153328301,0.12104806,-1.534353942,0.207451194,0.183900966,-0.71359409,1.914595487,-0.987672593,-0.930833721,0.257203965,0.741101758,1.139721917,-0.26115913,1.052144398,-0.43125965,-1.807129593,1.548405635,-0.261951527,-0.213708518,2.413307811,-0.137865754,0.813010956,-0.338309292,-1.332723514,-0.944010026,1.064061053,-0.081906819,0.889508556,-0.697989435,-1.711227924,-0.244415332,-0.142422323,-0.701801355,0.71734803,1.56173428,-0.829732016,-0.108803988,0.833949798,-0.528450528,-0.704053491,0.075538082,-0.079220399,-0.605361947,-0.285380111,0.86734417,0.559496129,0.337499841,-1.319090188,-0.974182512,0.587176601,0.936511242,-0.158826197,0.25625468,-0.507716322,0.052386895,0.316276783,-0.353578571,0.32941216,-2.090628186,1.179275841,1.246635293,-0.048327138,-1.547391548,-1.071637143,-0.257203965,0.63278776,-1.415278348,-0.133927642,-0.604902652,-0.97467364,-0.269797056,-0.137556526,-0.797040229,-0.723397307,-0.197065901,1.422604328,-0.617071692,03/31/2018
418,-1.389510089,-0.259576609,0.663080755,0.317563718,-0.547370291,0.402138767,-1.057480858,-0.277818799,0.379432095,-2.610795491,0.59017907,-0.898978669,0.029494913,-0.806005573,-1.207497462,0.791899311,2.198776201,-1.075720775,0.500419901,0.371879878,0.03462219,0.220286438,-0.74674972,0.062501613,-1.430007615,-0.539566827,1.3617273,-1.55529051,0.363368144,-0.691563855,0.38667622,0.030642013,-2.008810043,0.541781446,-2.184424375,0.014343868,0.824886683,-1.29730779,0.833733793,-2.037832019,-0.135780738,-0.900240593,0.100419584,-0.177758466,-0.288489446,0.376310254,1.647922545,1.048028935,-2.414708433,0.121586936,0.328443548,0.310169526,-0.195428811,0.626912424,2.434971975,-1.155535756,-1.634393811,0.511636244,0.893037395,0.893949164,0.560569333,1.421972229,-0.595193796,0.453530902,-0.329171144,-0.553334303,1.644662007,1.295359198,-0.844720489,-0.013426416,0.271304543,-1.251810318,-1.227563189,-1.398198037,-0.638688107,0.815782641,-0.210812914,-1.353841981,-0.356429837,-0.16494937,0.759039267,1.010225787,0.052310725,1.15478997,-1.465791684,1.597968549,0.580645292,-0.288807769,-0.281477242,1.605694706,-0.391048616,-1.153300673,0.676195668,0.819095476,-1.821808837,-0.524760253,03/31/2018
419,0.671011549,0.096806616,0.347883997,0.895888661,0.683713779,-0.383956831,-0.479030859,0.423212896,0.954091774,-0.322313554,-1.264302227,1.15478997,-1.680300556,-0.125442057,1.020600848,-0.59027002,-0.519937657,-0.692730282,1.838134267,1.084081305,-0.38478106,0.836225809,1.383907602,-1.810667527,-0.946881755,-1.628604878,0.663558239,0.113576561,-0.408949745,-0.378691993,0.502849389,-0.421707682,0.144664227,-0.008070629,-0.888373961,-1.038274604,2.22984454,-0.458453542,-0.843083399,-1.162122771,0.197612735,-0.263851234,-0.490215371,-0.888712748,-2.857268555,0.862228262,-0.152863322,0.086282625,-0.314507815,0.313543751,0.245913725,1.522789717,-0.175894002,-1.856251401,0.319896571,-0.844065653,-0.63821858,0.45539764,-0.604259185,0.095116093,-0.382146936,-0.675811407,0.122281563,-1.076675744,2.0495645,1.108073775,0.671971065,0.580917003,0.56361614,-0.746346132,-1.524254003,-0.485562168,-1.236878688,-1.08711447,-0.966831522,-1.077632987,-0.551463017,-0.296073495,0.534441824,0.718932824,0.188103968,0.024519977,-1.455787242,-0.338228574,0.718338242,0.09434757,-0.210030748,-0.216369926,-0.517312628,-1.09837174,-0.768461632,-0.075614253,1.460662133,-0.547724994,-0.170923613,-0.064035248,03/31/2018
420,2.048946044,-2.642082109,-0.002332854,-0.69623411,-1.959015208,-1.815415089,-0.688844466,-0.061198762,1.681873982,-0.680720404,2.003089321,-1.580656317,-0.840357188,0.173019998,0.624586391,1.484872882,-0.673313707,-1.339635674,-1.363082447,-0.44692797,-1.375979082,-0.344959972,-0.269956217,0.310491259,0.580735104,-0.232923867,1.383709787,0.292000095,0.001109584,-0.144354999,0.534619176,0.014343868,-0.516263299,1.438784238,0.371961733,-0.395594952,-0.535590061,1.133737442,0.287930106,-0.664415438,-0.17441721,-1.918915586,-1.373814484,-0.982081474,-0.522215942,1.294652066,-1.008188519,-0.233787887,0.100188799,-0.819309207,-0.352927145,1.248636181,-0.234731488,0.581460426,-0.878428636,-0.954814823,0.578111212,-1.163625711,0.572334784,-1.024729954,0.768768587,0.9192172,-0.659938451,0.874608759,-0.061198762,-0.528802957,-0.184991222,0.151005679,-0.907029971,-2.022816261,0.168283805,0.517312628,0.34861614,-0.160684976,1.086011707,0.232295179,-0.143968464,-1.392527338,-1.129383236,1.890302883,-0.35740868,-0.36794745,0.398243856,-1.625730874,-1.90794708,1.780745151,1.893968147,0.886670932,-0.561107072,0.167741518,-2.403576218,-0.955178621,0.69010639,0.532324975,0.021611868,-0.344391538,03/31/2018
421,0.863117293,-0.122281563,-1.202752173,-0.46126047,0.30551746,1.436203547,-1.787129804,-0.62551635,-0.129682576,-1.343962595,0.55467126,-0.29847115,0.701115823,1.765274646,-0.410612984,0.856693987,-0.226639258,0.510590326,0.677446224,0.50206836,0.062348136,0.284264843,-0.168283805,0.552798838,-0.85956799,0.479975597,-0.803045168,0.407868583,0.52748419,0.049476512,-0.202528554,0.154179816,-0.297752649,-0.342120074,-2.296128514,1.997996151,0.944726253,-0.929537691,-0.035388439,0.921554602,0.066640951,-0.645927685,-1.497901394,-0.047408548,0.4151957,0.126598252,-2.305860107,-0.004092726,-0.956142685,-1.835242074,-0.079834308,0.283787358,0.692632511,-0.407868583,0.858130988,-0.179312565,2.380838851,-1.436203547,0.756999725,0.042814463,-0.949157766,1.080645688,-0.066027042,-0.877078037,-1.425555638,0.472606416,-0.128757165,0.754355369,-0.51224788,0.073235924,1.322564458,0.344228965,-0.491854735,1.14192062,-0.260367869,0.64009555,1.015976068,-2.15698492,1.227888333,-1.650009835,1.275093382,0.985182851,0.399900273,0.034851837,1.083667485,2.103033694,1.011371751,1.575608621,-2.424712875,2.654851414,-0.903112323,0.128140982,-3.147288226,-0.079834308,0.487973466,-0.121510766,03/31/2018
422,0.099728368,0.505456228,0.816210104,1.133300884,0.955901669,1.235073341,0.934378477,-0.302873104,-1.96214387,0.03982791,-0.847346655,1.367357072,-0.563077265,0.465604444,-0.636625828,1.080920811,0.360182639,-0.732670742,-0.868124062,-2.390042937,-0.64009555,0.050548579,1.00248144,0.330946932,-0.367701887,-0.362795163,1.61916887,-0.072161583,-0.506759079,-0.691368314,0.275354068,1.657213033,-0.82768338,-0.378774985,-0.15433443,-0.439332553,-0.080372047,-0.444899797,-0.537002052,-1.067301127,0.4402591,-0.182501481,3.070599632,0.443465069,-0.697600626,-2.048946044,1.555804374,0.64075266,-0.777949936,2.594933903,2.384767868,0.282433348,0.409947916,-1.291828085,0.304796686,-0.595011898,1.489497663,0.616239504,0.28394652,1.254998097,-0.037684913,-0.685745363,-0.476629793,0.527220436,-0.571703822,-0.623192591,0.890759111,-1.175299076,0.150541837,-1.555035851,1.317994247,-0.230252226,-1.857970346,0.012813643,-0.361897037,0.203544914,-0.669672318,0.449804247,-0.615870022,1.290945875,-0.717250259,0.160221134,2.529777703,0.656423254,-1.770022209,-2.15698492,0.075921207,-1.454686753,-0.23158691,-0.414861461,0.681202437,-0.394271638,-0.78511448,0.486336376,-0.194727363,-1.17988975,03/31/2018
423,0.754048415,0.523618837,-0.317804734,-1.195844561,0.613836164,-0.09012183,0.755982228,-1.447670002,0.453701432,-0.520462891,1.120884008,-1.179275841,-1.113603503,-0.175270998,-1.15018338,1.865328159,-1.394550964,-1.894422894,-0.934378477,0.630921022,0.423212896,0.604810566,-0.10672693,0.301512273,-0.697405085,-1.526213964,1.961097951,-0.657278179,-0.100266107,1.510943548,-1.4888019,-1.882590368,-0.118120624,0.181645419,0.289365971,-1.284111022,1.200232873,-1.446360329,0.130917215,-0.15433443,1.618036549,-1.94920176,-1.029916348,0.439501946,2.230772225,-0.711424946,1.377161425,1.860125849,1.407820491,-1.080784386,0.097805923,0.91910124,-1.392932063,1.016487658,0.903228283,1.384105417,0.446420927,-0.146983439,1.394955689,1.72698492,-0.105418394,0.040133727,1.44963451,0.424217887,1.159421572,-0.100496891,-1.647626959,0.702095804,-0.804734555,0.200577688,-0.20737275,-0.804207048,1.984117262,0.109112079,1.082430572,0.055298415,-0.853056008,-0.837312655,0.201514467,-0.427735358,0.528979172,-0.522654773,-1.163475645,-1.079549747,-1.177743343,-1.093073934,0.137401912,-0.30992851,0.570983048,0.431510898,-0.669480187,0.513730356,0.621241725,-1.212270035,-0.836550953,0.41019689,03/31/2018
424,-0.291679498,0.243391014,-0.722602636,0.488059868,-0.934971922,0.939955953,-1.374205567,0.008300276,0.445322712,-0.31490913,0.468846793,1.132575562,-0.188804279,0.199016768,0.22052177,1.320186129,-1.015848738,0.181412361,2.447013685,0.645455884,1.203068223,0.068021109,-1.04155788,0.913860276,-0.939598976,0.226325483,0.453361508,0.303755314,-1.351550054,0.15828391,0.329332579,-1.574021553,-1.289540705,1.124044502,0.683520511,-0.291121296,0.069094312,0.903571618,0.827360509,0.980101049,0.596655809,0.531797468,-0.447096227,0.913048552,0.296632834,0.798302153,1.548405635,1.486719157,0.810564416,0.442873898,-0.676964191,0.191218987,0.738384642,-1.308389983,0.275036882,-0.091351922,0.323441327,0.569093572,1.404737304,0.77898676,0.27861347,1.084356427,-0.060125558,-0.497387873,1.395360414,0.935326625,-0.77940058,-0.643572093,-0.527659267,0.551997346,-0.449972504,-1.097953373,0.269717475,-0.368765996,0.122588517,-0.32030016,2.765882527,-0.25325221,-0.961108526,-1.542343853,1.29801947,1.89858838,-2.019278327,0.013196768,-0.141805003,-1.415069164,-0.066333996,1.550693014,-0.156346687,-0.817597083,0.673793465,-1.056278052,0.422293169,-1.005394097,0.101649675,-0.612635631,03/31/2018
425,0.069785528,0.425054623,-0.595468919,0.314186082,0.844065653,0.911309144,2.091992428,0.626725978,0.176903541,0.944846761,-1.159421572,-0.124130111,-1.448106559,-1.05895424,-0.417948058,-0.370158659,0.159368483,0.004628191,-0.070858732,-0.539389475,1.076814442,1.123901257,0.900126906,-0.575130343,0.676675427,1.187595444,1.734510988,0.194414724,1.268053893,0.703662408,-1.02887725,-0.836225809,-0.277739218,-0.688942237,0.262505182,0.509022584,0.32118578,0.295274276,0.2516731,-0.331109504,0.387170758,-0.631854391,1.081607479,1.11988129,0.3447974,1.322382559,-1.711559889,-0.585995394,0.324731673,1.634102773,0.813010956,0.296793132,-0.673696832,-2.116494215,-0.711720531,1.51142558,-0.024367637,-0.781476501,-0.327152065,1.039193194,-0.704250169,-1.128951226,-0.952163646,0.745537818,0.68178224,-1.394346327,1.337573394,0.251041001,0.382722192,0.607384436,0.11935299,-0.884972451,0.42195893,-0.081676035,0.256492285,-0.371387614,0.674465355,0.606096364,-0.225148824,0.532237436,0.61531523,0.396836413,-0.820487003,-1.653302206,-1.11845111,-0.748773346,1.148996489,0.65414838,-0.350567007,-0.406455456,1.019700449,0.374586762,1.298908501,1.214343683,2.274264261,-1.58952389,03/31/2018
426,0.357000545,-0.403465492,1.498606252,-0.336528956,-1.954340405,1.543603503,0.600591648,0.640377493,-0.822415132,1.270107077,-0.777949936,0.109034772,0.738587005,0.858683507,-1.294474714,1.308389983,-0.550215873,0.295913196,1.868820618,-1.426401468,-0.525550377,-0.357082399,-0.278375865,1.790540409,1.063790478,-1.698790584,-0.614760438,0.124130111,-0.315874331,0.875506885,0.072468538,0.085898364,1.080234142,1.066623554,-0.138405767,1.552989488,-0.871696102,-0.888260274,0.164870926,2.060314728,0.398326847,0.442198598,0.292637878,1.920370778,-0.448787887,-0.021000233,-0.545417151,0.172320824,0.016561899,-0.025974032,-0.337580559,-1.336265996,0.959773843,-0.162158358,2.094038791,-0.660604655,-0.70945589,0.733371053,0.15317255,-1.614362191,-0.169836767,0.940194695,-0.687293777,-1.318906016,-2.755550668,-1.253151822,-0.683037342,-1.003872967,1.108214747,0.175815558,-1.906055331,-0.596289738,-0.950481081,0.145205377,0.602058208,-1.351741048,-0.429160991,-0.528891633,0.570532848,0.786573082,-0.366228505,0.214569127,0.581821951,-0.28498107,-1.367357072,0.321911102,-0.313463033,0.477916728,0.154257123,0.287053581,0.442789769,0.141341161,-1.143391728,-1.926200639,-1.148700903,-1.920370778,03/31/2018
