cust_id,industry,pd,exposure,lgd,lgd_var,correlation,sqrt_correlation,def_point,reporting_date,version
cust594,factor1,0.0149,82,0.25,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust595,factor1,0.0558,831,0.88,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust596,factor1,0.0422,283,0.21,0,0.18,0.424264069,-1.725707767,03/31/2018,0
cust597,factor1,0.0769,470,0.67,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust598,factor1,0.0655,618,0.32,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust599,factor1,0.0149,175,0.88,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust600,factor1,0.2009,507,0.13,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust601,factor2,0.1147,593,0.88,0,0.18,0.424264069,-1.20190587,03/31/2018,0
cust602,factor2,0.0251,108,0.49,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust603,factor2,0.0422,263,0.37,0,0.18,0.424264069,-1.725707767,03/31/2018,0
cust604,factor2,0.0605,119,0.64,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust605,factor2,0.0306,841,0.6,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust606,factor2,0.0558,293,0.9,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust607,factor2,0.0800,627,0.39,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust608,factor2,0.0682,952,0.79,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust609,factor2,0.0104,876,0.77,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust610,factor2,0.0710,879,0.83,0,0.18,0.424264069,-1.468383798,03/31/2018,0
cust611,factor2,0.0149,318,0.84,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust612,factor2,0.5246,758,0.34,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust613,factor2,0.0346,137,0.53,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust614,factor2,0.0833,17,0.16,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust615,factor2,0.0769,876,0.23,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust616,factor2,0.1059,694,0.59,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust617,factor2,0.2996,857,0.88,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust618,factor2,0.0630,737,0.47,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust619,factor2,0.0190,686,0.85,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust620,factor2,0.0232,638,0.84,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust621,factor2,0.5040,22,0.37,0,0.18,0.424264069,0.010026681,03/31/2018,0
cust622,factor2,0.0978,955,0.88,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust623,factor2,0.0223,462,0.11,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust624,factor2,0.0769,421,0.46,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust625,factor3,0.0605,517,0.43,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust626,factor3,0.0117,706,0.84,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust627,factor3,0.0346,50,0.12,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust628,factor3,0.1243,46,0.49,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust629,factor3,0.0113,111,0.76,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust630,factor3,0.1294,243,0.82,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust631,factor3,0.1781,117,0.72,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust632,factor3,0.0175,180,0.19,0,0.18,0.424264069,-2.108358399,03/31/2018,0
cust633,factor3,0.0108,550,0.51,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust634,factor3,0.0655,511,0.84,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust635,factor3,0.3378,254,0.79,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust636,factor3,0.0306,629,0.72,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust637,factor3,0.1294,962,0.7,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust638,factor3,0.5246,247,0.9,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust639,factor3,0.0283,622,0.73,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust640,factor3,0.3660,105,0.81,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust641,factor3,0.0537,862,0.45,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust642,factor3,0.0319,302,0.57,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust643,factor3,0.3516,487,0.77,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust644,factor3,0.0108,710,0.59,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust645,factor3,0.0390,806,0.81,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust646,factor3,0.0769,504,0.65,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust647,factor3,0.2265,547,0.33,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust648,factor3,0.0360,583,0.32,0,0.18,0.424264069,-1.799118107,03/31/2018,0
cust649,factor4,0.3378,34,0.54,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust650,factor4,0.2996,385,0.4,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust651,factor4,0.5040,999,0.64,0,0.18,0.424264069,0.010026681,03/31/2018,0
cust652,factor4,0.4653,572,0.23,0,0.18,0.424264069,-0.087089967,03/31/2018,0
cust653,factor4,0.4126,550,0.62,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust654,factor4,0.0682,319,0.89,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust655,factor4,0.0214,462,0.56,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust656,factor4,0.0406,869,0.56,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust657,factor4,0.1712,727,0.21,0,0.18,0.424264069,-0.949433852,03/31/2018,0
cust658,factor4,0.0800,165,0.84,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust659,factor4,0.1018,154,0.77,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust660,factor4,0.0978,450,0.34,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust661,factor4,0.0261,924,0.9,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust662,factor4,0.0537,876,0.14,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust663,factor4,0.0516,344,0.55,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust664,factor4,0.0605,631,0.53,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust665,factor4,0.1059,426,0.66,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust666,factor4,0.1459,798,0.9,0,0.18,0.424264069,-1.054181125,03/31/2018,0
cust667,factor4,0.2879,332,0.8,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust668,factor4,0.3809,992,0.39,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust669,factor4,0.0143,945,0.41,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust670,factor4,0.1644,539,0.84,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust671,factor4,0.2091,449,0.45,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust672,factor4,0.2658,195,0.3,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust673,factor1,0.2176,943,0.37,0,0.18,0.424264069,-0.780324322,03/31/2018,0
cust674,factor1,0.0516,326,0.66,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust675,factor1,0.0138,376,0.43,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust676,factor1,0.0143,203,0.48,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust677,factor1,0.1294,717,0.67,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust678,factor1,0.0138,966,0.37,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust679,factor1,0.1059,516,0.15,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust680,factor1,0.0283,419,0.19,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust681,factor1,0.0283,137,0.16,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust682,factor1,0.0162,219,0.27,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust683,factor1,0.0214,676,0.44,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust684,factor1,0.0104,782,0.38,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust685,factor1,0.0457,614,0.72,0,0.18,0.424264069,-1.688058499,03/31/2018,0
cust686,factor1,0.0190,31,0.63,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust687,factor1,0.3660,815,0.79,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust688,factor1,0.0190,824,0.74,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust689,factor1,0.0537,603,0.71,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust690,factor1,0.0903,574,0.33,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust691,factor1,0.0155,968,0.51,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust692,factor1,0.4842,220,0.86,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust693,factor1,0.0306,432,0.3,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust694,factor1,0.1102,917,0.32,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust695,factor1,0.3516,469,0.71,0,0.18,0.424264069,-0.381004378,03/31/2018,0
cust696,factor1,0.3660,50,0.44,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust697,factor2,0.0346,758,0.88,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust698,factor2,0.2265,130,0.18,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust699,factor2,0.0581,616,0.52,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust700,factor2,0.0739,304,0.28,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust701,factor2,0.0138,232,0.61,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust702,factor2,0.2009,763,0.83,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust703,factor2,0.0867,169,0.24,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust704,factor2,0.0769,77,0.35,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust705,factor2,0.3119,17,0.37,0,0.18,0.424264069,-0.490471913,03/31/2018,0
cust706,factor2,0.0537,595,0.43,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust707,factor2,0.0127,889,0.53,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust708,factor2,0.1580,546,0.67,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust709,factor2,0.0558,399,0.49,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust710,factor2,0.2996,488,0.73,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust711,factor2,0.0168,660,0.56,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust712,factor2,0.0168,699,0.72,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust713,factor2,0.0655,526,0.53,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust714,factor2,0.0739,690,0.65,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust715,factor2,0.0374,707,0.49,0,0.18,0.424264069,-1.781688765,03/31/2018,0
cust716,factor2,0.2453,589,0.19,0,0.18,0.424264069,-0.689354832,03/31/2018,0
cust717,factor2,0.0149,587,0.28,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust718,factor2,0.2265,759,0.59,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust719,factor2,0.1518,506,0.5,0,0.18,0.424264069,-1.028743974,03/31/2018,0
cust720,factor2,0.2176,638,0.27,0,0.18,0.424264069,-0.780324322,03/31/2018,0
cust721,factor3,0.2091,394,0.42,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust722,factor3,0.0182,579,0.6,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust723,factor3,0.4126,593,0.59,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust724,factor3,0.0138,856,0.62,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust725,factor3,0.1644,968,0.6,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust726,factor3,0.1018,527,0.42,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust727,factor3,0.0939,709,0.15,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust728,factor3,0.0833,808,0.59,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust729,factor3,0.0175,117,0.74,0,0.18,0.424264069,-2.108358399,03/31/2018,0
cust730,factor3,0.3809,378,0.78,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust731,factor3,0.0197,120,0.29,0,0.18,0.424264069,-2.059984737,03/31/2018,0
cust732,factor3,0.1194,68,0.59,0,0.18,0.424264069,-1.177991487,03/31/2018,0
cust733,factor3,0.4842,666,0.32,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust734,factor3,0.0223,906,0.58,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust735,factor3,0.0197,142,0.12,0,0.18,0.424264069,-2.059984737,03/31/2018,0
cust736,factor3,0.0537,924,0.27,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust737,factor3,0.2265,475,0.59,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust738,factor3,0.2357,416,0.89,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust739,factor3,0.0360,831,0.32,0,0.18,0.424264069,-1.799118107,03/31/2018,0
cust740,factor3,0.0251,791,0.53,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust741,factor3,0.1930,736,0.42,0,0.18,0.424264069,-0.866894167,03/31/2018,0
cust742,factor3,0.0138,584,0.65,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust743,factor3,0.0251,166,0.76,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust744,factor3,0.2879,483,0.73,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust745,factor4,0.4470,237,0.41,0,0.18,0.424264069,-0.133244524,03/31/2018,0
cust746,factor4,0.0197,13,0.73,0,0.18,0.424264069,-2.059984737,03/31/2018,0
cust747,factor4,0.0867,534,0.11,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust748,factor4,0.4126,591,0.1,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust749,factor4,0.2357,165,0.49,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust750,factor4,0.0143,614,0.74,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust751,factor4,0.1194,498,0.1,0,0.18,0.424264069,-1.177991487,03/31/2018,0
cust752,factor4,0.0332,263,0.7,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust753,factor4,0.0155,625,0.21,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust754,factor4,0.0558,360,0.46,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust755,factor4,0.0833,599,0.82,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust756,factor4,0.2009,343,0.72,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust757,factor4,0.0833,575,0.84,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust758,factor4,0.2996,624,0.48,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust759,factor4,0.2453,807,0.38,0,0.18,0.424264069,-0.689354832,03/31/2018,0
cust760,factor4,0.3378,94,0.61,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust761,factor4,0.0182,842,0.18,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust762,factor4,0.2091,420,0.17,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust763,factor4,0.0332,518,0.6,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust764,factor4,0.0251,695,0.58,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust765,factor4,0.3809,76,0.77,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust766,factor4,0.2658,94,0.39,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust767,factor4,0.0800,724,0.55,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust768,factor4,0.0104,799,0.87,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust769,factor1,0.0113,877,0.44,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust770,factor1,0.3965,140,0.78,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust771,factor1,0.0332,584,0.71,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust772,factor1,0.1644,168,0.28,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust773,factor1,0.0113,18,0.56,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust774,factor1,0.0332,689,0.13,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust775,factor1,0.0190,890,0.51,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust776,factor1,0.0117,493,0.67,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust777,factor1,0.0241,579,0.13,0,0.18,0.424264069,-1.97560087,03/31/2018,0
cust778,factor1,0.3246,153,0.59,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust779,factor1,0.0190,355,0.18,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust780,factor1,0.2553,540,0.6,0,0.18,0.424264069,-0.65790372,03/31/2018,0
cust781,factor1,0.0605,930,0.11,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust782,factor1,0.1781,805,0.77,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust783,factor1,0.0558,349,0.81,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust784,factor1,0.2091,241,0.87,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust785,factor1,0.1102,257,0.7,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust786,factor1,0.0800,463,0.67,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust787,factor1,0.0272,551,0.69,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust788,factor1,0.2658,87,0.73,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust789,factor1,0.1781,183,0.9,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust790,factor1,0.0605,559,0.14,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust791,factor1,0.0630,367,0.17,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust792,factor1,0.0138,882,0.78,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust793,factor2,0.0833,833,0.23,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust794,factor2,0.0127,85,0.37,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust795,factor2,0.0800,372,0.55,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust796,factor2,0.0232,74,0.84,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust797,factor2,0.0232,184,0.66,0,0.18,0.424264069,-1.991736288,03/31/2018,0
cust798,factor2,0.3660,707,0.55,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust799,factor2,0.3246,477,0.52,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust800,factor2,0.1459,240,0.62,0,0.18,0.424264069,-1.054181125,03/31/2018,0
cust801,factor2,0.2357,729,0.11,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust802,factor2,0.4126,756,0.78,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust803,factor2,0.1243,219,0.56,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust804,factor2,0.2009,428,0.41,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust805,factor2,0.0241,812,0.37,0,0.18,0.424264069,-1.97560087,03/31/2018,0
cust806,factor2,0.0581,766,0.74,0,0.18,0.424264069,-1.570925305,03/31/2018,0
cust807,factor2,0.0241,304,0.43,0,0.18,0.424264069,-1.97560087,03/31/2018,0
cust808,factor2,0.0127,755,0.55,0,0.18,0.424264069,-2.235264336,03/31/2018,0
cust809,factor2,0.2879,247,0.59,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust810,factor2,0.2009,897,0.34,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust811,factor2,0.1518,827,0.39,0,0.18,0.424264069,-1.028743974,03/31/2018,0
cust812,factor2,0.0605,454,0.61,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust813,factor2,0.1243,271,0.29,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust814,factor2,0.2091,953,0.24,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust815,factor2,0.0223,202,0.14,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust816,factor2,0.1194,942,0.84,0,0.18,0.424264069,-1.177991487,03/31/2018,0
cust817,factor3,0.0439,120,0.21,0,0.18,0.424264069,-1.707118657,03/31/2018,0
cust818,factor3,0.0241,121,0.51,0,0.18,0.424264069,-1.97560087,03/31/2018,0
cust819,factor3,0.0390,12,0.51,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust820,factor3,0.0168,168,0.87,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust821,factor3,0.0406,109,0.55,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust822,factor3,0.2996,624,0.67,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust823,factor3,0.2091,253,0.45,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust824,factor3,0.1243,82,0.89,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust825,factor3,0.1518,353,0.19,0,0.18,0.424264069,-1.028743974,03/31/2018,0
cust826,factor3,0.0251,134,0.84,0,0.18,0.424264069,-1.958255838,03/31/2018,0
cust827,factor3,0.0769,380,0.75,0,0.18,0.424264069,-1.426236802,03/31/2018,0
cust828,factor3,0.3965,642,0.75,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust829,factor3,0.1854,355,0.9,0,0.18,0.424264069,-0.894975846,03/31/2018,0
cust830,factor3,0.0903,80,0.3,0,0.18,0.424264069,-1.33890992,03/31/2018,0
cust831,factor3,0.0272,417,0.31,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust832,factor3,0.1781,764,0.42,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust833,factor3,0.0655,540,0.13,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust834,factor3,0.2357,494,0.51,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust835,factor3,0.1644,631,0.25,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust836,factor3,0.0558,205,0.39,0,0.18,0.424264069,-1.591042551,03/31/2018,0
cust837,factor3,0.2996,125,0.66,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust838,factor3,0.2553,714,0.11,0,0.18,0.424264069,-0.65790372,03/31/2018,0
cust839,factor3,0.1102,495,0.62,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust840,factor3,0.0241,259,0.17,0,0.18,0.424264069,-1.97560087,03/31/2018,0
cust841,factor4,0.0406,26,0.79,0,0.18,0.424264069,-1.743765435,03/31/2018,0
cust842,factor4,0.0655,156,0.44,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust843,factor4,0.1294,887,0.15,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust844,factor4,0.0132,760,0.67,0,0.18,0.424264069,-2.220276561,03/31/2018,0
cust845,factor4,0.0457,76,0.23,0,0.18,0.424264069,-1.688058499,03/31/2018,0
cust846,factor4,0.0939,585,0.48,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust847,factor4,0.0360,900,0.49,0,0.18,0.424264069,-1.799118107,03/31/2018,0
cust848,factor4,0.0117,216,0.65,0,0.18,0.424264069,-2.266840026,03/31/2018,0
cust849,factor4,0.1243,226,0.89,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust850,factor4,0.0682,915,0.69,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust851,factor4,0.0205,931,0.53,0,0.18,0.424264069,-2.043530007,03/31/2018,0
cust852,factor4,0.1712,315,0.44,0,0.18,0.424264069,-0.949433852,03/31/2018,0
cust853,factor4,0.3965,96,0.45,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust854,factor4,0.0630,96,0.67,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust855,factor4,0.0605,626,0.24,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust856,factor4,0.2009,161,0.74,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust857,factor4,0.0739,514,0.81,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust858,factor4,0.1102,223,0.49,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust859,factor4,0.0978,409,0.78,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust860,factor4,0.4126,63,0.1,0,0.18,0.424264069,-0.220861854,03/31/2018,0
cust861,factor4,0.0261,764,0.68,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust862,factor4,0.2996,396,0.39,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust863,factor4,0.1294,517,0.76,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust864,factor4,0.0113,566,0.89,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust865,factor1,0.0168,134,0.36,0,0.18,0.424264069,-2.124839591,03/31/2018,0
cust866,factor1,0.1243,131,0.89,0,0.18,0.424264069,-1.153756531,03/31/2018,0
cust867,factor1,0.1059,703,0.29,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust868,factor1,0.2357,808,0.3,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust869,factor1,0.1102,974,0.79,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust870,factor1,0.2879,856,0.23,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust871,factor1,0.0223,603,0.77,0,0.18,0.424264069,-2.008407562,03/31/2018,0
cust872,factor1,0.0190,996,0.79,0,0.18,0.424264069,-2.074854734,03/31/2018,0
cust873,factor1,0.5246,820,0.26,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust874,factor1,0.0800,714,0.21,0,0.18,0.424264069,-1.40507156,03/31/2018,0
cust875,factor1,0.0939,762,0.29,0,0.18,0.424264069,-1.317115238,03/31/2018,0
cust876,factor1,0.2176,829,0.32,0,0.18,0.424264069,-0.780324322,03/31/2018,0
cust877,factor1,0.0630,766,0.55,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust878,factor1,0.2658,811,0.17,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust879,factor1,0.0108,29,0.77,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust880,factor1,0.0457,248,0.9,0,0.18,0.424264069,-1.688058499,03/31/2018,0
cust881,factor1,0.4470,308,0.35,0,0.18,0.424264069,-0.133244524,03/31/2018,0
cust882,factor1,0.0495,570,0.36,0,0.18,0.424264069,-1.649721064,03/31/2018,0
cust883,factor1,0.1018,600,0.61,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust884,factor1,0.0739,813,0.1,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust885,factor1,0.0655,551,0.85,0,0.18,0.424264069,-1.510170202,03/31/2018,0
cust886,factor1,0.0113,131,0.35,0,0.18,0.424264069,-2.280129653,03/31/2018,0
cust887,factor1,0.0132,55,0.83,0,0.18,0.424264069,-2.220276561,03/31/2018,0
cust888,factor1,0.1644,953,0.43,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust889,factor2,0.2553,651,0.28,0,0.18,0.424264069,-0.65790372,03/31/2018,0
