iteration_id,factor1,factor2,factor3,factor4,reporting_date,version
306,0.6260098965516933,1.3281330035787056,1.2195135459412234,1.952669546293959,09/30/2018,1
307,0.6764549161931784,-0.07912812459911805,1.1270718754022766,1.0719565421610897,09/30/2018,1
308,-0.5798654746103706,-1.175888787625044,-0.07607268533287634,-0.5615514257081229,09/30/2018,1
309,0.7530168219118891,-0.47241446033811374,1.742458820427318,1.3744647594283037,09/30/2018,1
310,0.05633413685548706,2.9852717422272534,-0.7451089348205587,0.861054095792808,09/30/2018,1
311,-1.5448542408064831,-0.4044568431011347,1.549782560690465,1.9417249857494783,09/30/2018,1
312,-0.07676594487530497,2.845353513014017,-1.7298712792131559,0.021427749045583977,09/30/2018,1
313,0.14588525970249222,0.5918008265799692,-1.2504133770356751,-2.8159436823864197,09/30/2018,1
314,0.5173739818027009,-0.23243595176272636,1.9409034040884863,0.9623709706587962,09/30/2018,1
315,-0.35322172842495997,-0.7800993435027684,-1.1485004889483723,-1.9834710875344845,09/30/2018,1
316,0.0843086039737774,-0.8560718420941322,1.0548612499280696,-0.29273295540580935,09/30/2018,1
317,-0.616731260242911,-0.5038171279054147,-0.30117904379852367,-0.26278645432905,09/30/2018,1
318,-1.7799236174720638,-0.35172259248444565,-2.4403292915742556,-0.5698942921390309,09/30/2018,1
319,0.18549446529538705,0.8840811979602476,-1.7290348672568505,-0.7010751932031816,09/30/2018,1
320,1.4948660067028814,1.016009402527752,0.2266350195298191,0.7536643236064711,09/30/2018,1
321,-2.137185562274564,-0.5645889769093158,-1.19160641188426,-1.5485270780739335,09/30/2018,1
322,1.8276372554721163,-0.6263572972762947,1.6941522490366632,0.8762552988552682,09/30/2018,1
323,0.3106698525675544,0.7251793828239043,-0.603184401917428,-1.4317634332742362,09/30/2018,1
324,0.847073775136055,1.4557853452393654,0.11104800406489895,-1.0766977003639717,09/30/2018,1
325,0.16499775677162168,-0.05601320256615819,0.21978673179133218,-0.6943284028117734,09/30/2018,1
326,0.08983209584982493,-0.3489612105596841,1.3310334233845091,1.7132890946308896,09/30/2018,1
327,0.06305663781474438,0.5421406852533934,-0.4431911825818576,-2.444292079056158,09/30/2018,1
328,-0.6538508236598753,1.5558613934128929,0.08708183036825146,1.5879376047691298,09/30/2018,1
329,0.2105839867448559,0.06079389603713439,-0.6383721473244356,0.17861070465211004,09/30/2018,1
330,2.45453681137742,-0.06892662647155853,0.9848131835600247,-1.4950994847887342,09/30/2018,1
331,-0.9976574997749114,-0.10644420792247355,-1.8245493806597919,-1.1728856275770283,09/30/2018,1
332,-1.3002093059740147,1.1373853528354845,-0.7145881915919038,0.18680725666715975,09/30/2018,1
333,-0.09542180143564466,-0.20915058255780938,-1.6609685603265096,-2.682595303703213,09/30/2018,1
334,0.06084533749996682,0.09625974595718338,0.3340254912220585,-0.03921371451680716,09/30/2018,1
335,-0.05487352416914315,-0.014660740544569936,-0.31906573671264904,-0.7921859605183443,09/30/2018,1
336,-0.42128690474681585,-0.16979076886869043,-0.542665767951757,-1.8077027075347423,09/30/2018,1
337,-0.04059603028330987,-0.5541353259143091,-0.570258501427863,-1.1622050277850227,09/30/2018,1
338,1.4711746410467166,0.5920092395327564,0.19377578879695945,0.8361315507688785,09/30/2018,1
339,-1.1007653374169344,1.1275879647881875,-1.3893871746142192,1.109571631402097,09/30/2018,1
340,-0.5093682293610459,-1.4722409192015526,0.750880477721177,-0.48322868658360146,09/30/2018,1
341,2.040575845500959,1.557394745802769,0.7657214900563118,-0.30691479510450353,09/30/2018,1
342,-0.333330374114055,0.45251205354825363,1.5935605537403745,1.977703925367209,09/30/2018,1
343,0.595565998458611,0.28364450576577205,2.22445155036539,2.2668614546110706,09/30/2018,1
344,0.20839591197787824,-2.6754333012237663,1.2972484151576436,-1.8526098009902479,09/30/2018,1
345,-0.40822200621183957,-0.6377748392159638,1.1679025110649952,1.1811017138349003,09/30/2018,1
346,-0.9856959304560904,-0.9691758055841815,0.4975309006310651,1.4501857901866375,09/30/2018,1
347,-1.4242828943630552,-0.48114968874102804,-1.638542743830694,-1.7897358989059577,09/30/2018,1
348,-0.6201640025652451,-1.5811121548436424,1.0624996447406492,2.1484639376816568,09/30/2018,1
349,0.3306906171898604,0.16299853087878252,0.7276556861847421,-1.18707180409151,09/30/2018,1
350,-0.8403464670375217,1.836906459146692,-0.548851075445744,0.03790827768932403,09/30/2018,1
351,0.14750412995323575,0.3324872715854945,0.01549961620910334,-1.3282974051969618,09/30/2018,1
352,-0.07873770704832192,0.5417628687281586,-1.3570102707763234,-1.9417010104043906,09/30/2018,1
353,0.5474008852134423,-1.7942209687925135,1.961086487861973,0.7986115743532303,09/30/2018,1
354,-2.7023890544173086,-0.7321185287903531,-1.2113785092531102,1.0469026862044997,09/30/2018,1
355,-0.22046326254042287,0.1594977255941095,0.2577959359131623,0.39870058821042714,09/30/2018,1
356,0.5267409204192209,0.9340061576942149,0.43974375124154114,-0.6272255564260361,09/30/2018,1
357,0.398082289821451,1.6042132202504327,-0.6788922117935026,1.296632770040902,09/30/2018,1
358,1.7493338146826152,1.6443390259510906,2.2587066814198904,2.0311884602159087,09/30/2018,1
359,2.1843546941258363,1.0191909432958914,0.051177611395851766,0.08539045200083445,09/30/2018,1
360,1.4394725154399897,1.3199715548626711,0.5113678224301977,0.7404990134206157,09/30/2018,1
361,-1.6866369848080272,-0.9142443811359868,-1.953888884976296,-1.7824037667444277,09/30/2018,1
362,1.3780491123938734,0.12092424652899948,1.569371344766127,1.2523640019850741,09/30/2018,1
363,-1.2284241950224426,0.009498118052253805,-1.2597113360117749,0.10457885044397919,09/30/2018,1
364,-0.1517927597739883,-0.14124502998199243,-0.5549558195971995,-0.2638949367643586,09/30/2018,1
365,-0.507471449220743,0.5927291131264308,-0.5718865498256219,0.757057111116429,09/30/2018,1
366,-0.4530161237473121,0.5487936831209124,0.328236391075886,1.0344002597718482,09/30/2018,1
367,1.0833078297373866,1.2762800439187627,0.7896964277606969,1.0399248345995207,09/30/2018,1
368,0.4862172195980625,-0.1490299350055474,0.5882448757785101,0.49727928710732844,09/30/2018,1
369,-0.3179750850412932,0.8845988322856937,0.8316942325613139,1.3044755523616907,09/30/2018,1
370,0.1420602011782581,-0.7262890935818909,0.7478960153241723,-1.4569753937434917,09/30/2018,1
371,0.7424682657751033,-0.15739134608700753,-0.06635369309261185,-2.1490537159417857,09/30/2018,1
372,0.8454100094332583,-0.6660285561062362,1.307816325247297,0.07033376663381474,09/30/2018,1
373,-1.4476760425497839,0.2631321576985648,-1.2103023214112034,-2.4590567137853,09/30/2018,1
374,-0.9327608476448959,-0.3359367325052983,-0.9852489509765621,-1.2917366707259152,09/30/2018,1
375,1.4205484651855378,-0.595471856467145,2.1563065363927003,0.6508692900346777,09/30/2018,1
376,1.5935103643732689,-0.33264707227783785,0.824981001766348,0.0869712794109842,09/30/2018,1
377,-1.013309077025305,0.9427333373889846,-1.325379282730833,-0.593784890855659,09/30/2018,1
378,-2.2594442014153646,-0.5612913333434153,-0.5121620157351345,1.4032923473723313,09/30/2018,1
379,-0.13298768929517862,-0.6782533060792011,0.16404334016158859,0.2936983048448408,09/30/2018,1
380,-0.9656461469591955,-1.6875935285439243,0.16054766996594996,-0.3032034200173557,09/30/2018,1
381,-1.1639994330047527,-2.282800623727305,0.09234428974046224,-0.16885697393083876,09/30/2018,1
382,0.005759394776312959,-0.2611784480954874,1.7508249681168133,-0.10630987708130568,09/30/2018,1
383,1.1437594948832581,0.40546009790475646,0.7459309143475208,0.8806745519630874,09/30/2018,1
384,-0.2278574086843738,1.0846493627944511,0.32939977536685144,2.5310201324397847,09/30/2018,1
385,2.116652443411694,0.43941201754864034,1.5289406144421978,-0.267599682081213,09/30/2018,1
386,-0.37722168878417844,-0.8828820499892817,-0.24909159053993452,0.7729513299677141,09/30/2018,1
387,-0.5079434242687917,-0.4934852941288258,1.6345966958203648,2.0072505664706104,09/30/2018,1
388,-0.1182439818519691,-0.2605028977718978,-0.1532321858180763,2.0461864851390175,09/30/2018,1
389,0.8863365972987933,-0.45592488615111415,2.0663027104974057,0.2851191297309061,09/30/2018,1
390,-0.5327913952765181,-0.4174216892769529,-0.08349076742142186,1.4509858680308656,09/30/2018,1
391,0.10354945571714749,-1.68754339356591,-0.5231180123223403,-0.8246620970889114,09/30/2018,1
392,-2.0838974958450738,-0.945058154939542,0.058181633356440776,1.2591417381632977,09/30/2018,1
393,-1.3313673964809283,-1.699926331769027,1.3327503801877159,0.4624247625746632,09/30/2018,1
394,-0.5829890291324848,-0.3688081579130962,-1.3220027487490087,-0.6901822410838332,09/30/2018,1
395,0.5175884157949937,-0.05002915868858085,-0.19500644041166743,-0.48340096169486296,09/30/2018,1
396,0.3778541367038965,0.5213929041850491,0.8078333275246861,1.1560662633208725,09/30/2018,1
397,0.770382701465667,0.4736639321886653,0.6867192122329308,1.0852530414258077,09/30/2018,1
398,-0.7308101744907373,-0.6108021951635818,1.4115699356027023,2.3037834904982297,09/30/2018,1
399,0.8968956305828086,-0.02630097754188505,1.6211889098665635,0.238187854141415,09/30/2018,1
400,-1.3597130492210536,-0.7064037103298937,-0.26195790079256304,-0.12273681115045901,09/30/2018,1
401,0.044514462640962066,0.40333911424103536,-0.31826754742855484,-1.4437715799225486,09/30/2018,1
402,-0.9558743476277491,-0.5804748416575809,1.173660937752001,0.5428225817709181,09/30/2018,1
403,-1.374210189857807,0.34909056249360515,-1.812660848189592,-1.8551745933370716,09/30/2018,1
404,-0.4332203588998271,-0.4001985492150231,-0.5913220613859507,-0.1073194487930806,09/30/2018,1
405,0.9765111413128409,1.849200242866172,-0.7309561162851138,-0.02592831689254279,09/30/2018,1
406,-1.4390405406907318,-1.4869368039851882,-2.0427752732249242,-2.3911975001677948,09/30/2018,1
407,-0.5685635165865762,-1.1795467719465769,-1.3331180360677828,-2.408061930399603,09/30/2018,1
408,1.305560352343,0.017539248453049924,-0.08818577834037022,0.28296638614835895,09/30/2018,1
409,-2.3675673258811765,0.17766201778878968,-1.4048302204384147,1.0466571197547605,09/30/2018,1
410,-0.578616614477014,-0.4494573571790541,0.001128979010211778,-0.8613978730208811,09/30/2018,1
411,1.7449273166141315,0.7105188694697224,1.5701350343447436,0.26513856296636173,09/30/2018,1
412,0.09480809660920404,1.8547821420215045,0.6496743730022161,0.5398268055681481,09/30/2018,1
413,1.0993613113257132,1.433535018036693,0.5215937605783296,-0.8535976958451954,09/30/2018,1
414,-1.4180229811152294,1.9660963768342639,-1.7610661355692103,1.183636668672175,09/30/2018,1
415,-0.5739014677486037,0.3069337095611848,0.4150463767079571,0.29411983879810166,09/30/2018,1
416,0.8349742031551521,1.5949313840995076,-0.4696173239190744,-1.6515840260687304,09/30/2018,1
417,0.7223865355721976,-0.6763123585226569,-0.06754487302734591,0.21726963048961245,09/30/2018,1
418,1.3683352126780532,-1.7731066230619519,0.33593173133944043,-3.0806653947664455,09/30/2018,1
419,0.40001367218352424,2.2957381436275353,-1.4998871737816535,-0.7569183477374446,09/30/2018,1
420,0.4092192034860017,1.0204909999407765,-0.2824124835304478,0.9060979567864127,09/30/2018,1
421,1.947243035531649,-0.354380399752207,0.11302326248260641,-2.018972330989236,09/30/2018,1
422,-0.13889977319634206,-1.085466211389729,0.7814097816304446,-0.5329259748254289,09/30/2018,1
423,0.3861167825550695,-0.07458558071213459,1.566902808633468,0.37648004357250187,09/30/2018,1
424,0.796549041822719,0.2208142907537187,0.40635590217459083,0.5033531115140667,09/30/2018,1
425,-0.64633969668766,-1.892854691823258,0.8998311513277332,-0.07946189291668952,09/30/2018,1
426,-0.1754286131053881,-1.0414398180869886,0.6812717562153061,0.7227404686472884,09/30/2018,1
427,0.6728261484277831,2.0649316101476374,0.27007022112336276,1.1089288830333364,09/30/2018,1
428,-0.1788582962775423,-0.050545317912569276,-0.227769305671038,0.6994770256163588,09/30/2018,1
429,-1.2663547342701458,0.06877623723778736,-0.3708618058366391,-0.5734021035083556,09/30/2018,1
430,0.666733354138245,1.728301114269381,0.23121330188421557,0.7675190313037457,09/30/2018,1
431,1.7618013779591162,1.331714480160795,0.7878518733162235,0.7527007452862002,09/30/2018,1
432,-1.172596773797295,0.4850647483020982,-1.294447492649158,0.64506886814395,09/30/2018,1
433,0.9488391308866617,0.355879151338801,0.5042365550727261,-0.7198657079715682,09/30/2018,1
434,1.2544944298091791,1.1351720729981114,-0.9185681378012142,-1.4136877074701624,09/30/2018,1
435,0.19510884544881518,0.5527762059082156,1.6674865633446911,1.2557992738697576,09/30/2018,1
436,-2.1436487409384926,0.13796093471913118,-0.5128968329816136,0.366653099002594,09/30/2018,1
437,0.09148731689535708,-1.216478500786143,0.6418177409213413,0.5038213535997649,09/30/2018,1
438,1.7996244040745233,0.17369498711391362,1.2213595048882502,1.0750356629199964,09/30/2018,1
439,-1.3917577805782277,-0.1195598629569841,-1.9282038332948337,-0.4558692980289356,09/30/2018,1
440,1.2718685100216378,-0.2949866044889785,-0.04794125949406805,-0.6450233428780003,09/30/2018,1
441,-0.8876811978098891,-0.06505012771636114,0.49923981551111957,0.48385254121366944,09/30/2018,1
442,-2.4874685728513275,-0.8945609721423995,-1.1092076199633345,-0.27770192789939263,09/30/2018,1
443,0.6023222442873909,0.7301059344108585,0.4281765914963009,0.15034154454424,09/30/2018,1
444,-0.41674933063250186,-1.8774757087222436,-0.20181658612468453,0.5407348485851311,09/30/2018,1
445,-1.3808869209798822,0.8337482428528634,-2.6870481116536573,-1.3909900161296571,09/30/2018,1
446,-0.5582853914708397,1.8911639846124249,-0.8538786822633037,0.35784017162837933,09/30/2018,1
447,0.9656392591614575,-0.2552401298044994,-0.9198636451935814,-1.2386326972360446,09/30/2018,1
448,-0.43372487126727366,1.8683213379252395,-0.5319060758705954,1.321933824829414,09/30/2018,1
449,1.372953222529103,-0.54235171601582,1.964434054421564,-0.04706160071966814,09/30/2018,1
450,-0.6866794331088998,-0.35188569805225034,-0.7848498475774234,-1.092835424405622,09/30/2018,1
451,-0.7374608569138351,-1.1002973321592031,-0.37274404170808917,-0.49828174381300383,09/30/2018,1
452,1.241430964092888,0.3662146476887982,2.273047775473673,0.5954690484639736,09/30/2018,1
453,-0.9175321022558862,0.4630493855159117,0.27902210160451874,1.0839552539140707,09/30/2018,1
454,0.608989397569749,1.5800788441107851,-0.42873921522709457,-0.48237103997667513,09/30/2018,1
455,-1.3115915756970011,1.5212878806488077,-1.2146415638850003,0.5939887351995692,09/30/2018,1
456,-0.48203123775545775,-0.03374332945501035,0.4575477913593126,2.1843203682007726,09/30/2018,1
457,-1.6158233811068163,-1.2209351366927825,-0.03440919819763408,0.18664968895163864,09/30/2018,1
458,-0.1641595229162106,-0.047918921731158845,1.1231475474310813,0.6889116897066656,09/30/2018,1
459,0.9479901902875618,-1.2975179463269102,0.6331863993259567,-0.5510253974857646,09/30/2018,1
460,-0.3805889751238502,0.4124083728739414,-0.5552829175995893,0.38562148438648297,09/30/2018,1
461,1.7869404475463464,0.917323392589732,-0.30654692827311886,-0.26205418362049954,09/30/2018,1
462,-0.5980185783813765,0.46782791360010184,-0.21810529950170893,1.4551922805044073,09/30/2018,1
463,0.5846237767210387,-0.13942061207122938,0.33085072106539676,1.195482938286632,09/30/2018,1
464,1.9168299814413023,-0.31864615225402765,1.3125144213765438,-0.2566154761346607,09/30/2018,1
465,0.03263575108471539,1.2520688887436204,0.858100207678729,1.6166006342604553,09/30/2018,1
466,0.4772287240509744,0.296084196739037,-0.9528244949871473,0.12113997693199097,09/30/2018,1
467,0.39101985833180997,-0.9258074442154607,0.7608134188170348,-1.2968905860992141,09/30/2018,1
468,-0.8837393154038368,-1.1792541284525748,-1.0319566184715434,-1.1251019517568666,09/30/2018,1
469,-1.3458814482348733,0.9549742131545892,-1.7060187984409225,0.537776378313577,09/30/2018,1
470,-0.09502492057712772,-1.3092435517042798,-0.681112707391991,1.2900270683080315,09/30/2018,1
471,0.9728725325328197,-0.5253360105599667,-0.5844240984555534,-1.245159130458541,09/30/2018,1
472,-1.4560733602026612,0.4576776789103967,-0.6162883991077672,0.3511942042950165,09/30/2018,1
473,1.0031341153067261,0.19154124061030048,0.7447107385202492,0.6594161381888554,09/30/2018,1
474,1.7761244859632757,0.12617084303902892,2.087270078139552,-0.4224295002907137,09/30/2018,1
475,-1.454368684197461,-0.526415500951265,-1.4755152013586268,-0.6261489242500656,09/30/2018,1
476,2.282712230304231,-1.153485086280659,2.7792818362328746,0.6372367518783494,09/30/2018,1
477,-0.22889471327597907,-0.2201482861303205,-0.27740535482755957,-0.9727976076961385,09/30/2018,1
478,-0.46068095287735455,-1.3078754836132986,-0.6593065867189181,-0.4825647136925706,09/30/2018,1
479,-0.5616490933747647,-0.6058115674211916,-0.9782596234929952,-0.2583565662726129,09/30/2018,1
480,-0.3303778180171525,-0.3052600237181665,-0.8797941175350736,-0.24208975509480019,09/30/2018,1
481,0.125685443652243,1.071485367140735,0.929388518750411,1.5710734646138982,09/30/2018,1
482,-1.4022477644030331,-0.3255564380105518,-0.9122408886113966,-0.9058807988940175,09/30/2018,1
483,1.295092292718998,0.17719153461833173,0.7883957181794403,-0.23483383349789194,09/30/2018,1
484,0.5189312297091437,0.013558280160269068,-0.7095149703680229,-0.5702090482669123,09/30/2018,1
485,-0.17050151521444729,1.3211100475887734,0.37086112809122235,-0.23567909324238256,09/30/2018,1
486,0.4471635630496794,0.39272344581006935,0.4340957294659019,1.848961088804105,09/30/2018,1
487,-0.44297083956381633,0.6942682587596485,-0.023171676482713705,0.7715097924474962,09/30/2018,1
488,-0.3974895241959787,-0.5816677162089774,-1.1446028600781366,-2.1932175291237055,09/30/2018,1
489,-1.3779265581604483,0.01692719307329208,-1.1130010333617875,-0.05150745052305205,09/30/2018,1
490,1.1438911281998763,0.5942702021651116,-0.046999415380028636,-1.234039400730871,09/30/2018,1
491,0.5065219479121039,-1.4723117587595564,0.8150283683613825,0.12367159737360395,09/30/2018,1
492,-0.33551617028414155,0.8046562507182529,0.9202315546663107,1.7063825687863254,09/30/2018,1
493,-0.09364425256365323,-0.05084086498213827,-0.4358399265880714,-0.7702601915845146,09/30/2018,1
494,0.849503288871728,1.6174444822650171,-0.10239714769790936,1.7080973452564008,09/30/2018,1
495,1.726957422104287,-0.48309245630184466,1.301590895179548,-0.17262977127630152,09/30/2018,1
496,-0.6050368028325989,-0.7742306294779485,0.5331902727781191,1.790510335932005,09/30/2018,1
497,-2.0560350595733876,0.5162976202770175,-0.46932456051022553,2.1301598121172303,09/30/2018,1
498,1.5136078096324495,1.0113041075681801,-0.9084624268440723,-1.1692294297234191,09/30/2018,1
499,-0.15022484308360415,0.3807272702811301,0.015244826138117602,0.14079365689414966,09/30/2018,1
500,0.9391655137429297,-0.18324524454829808,0.726440109185186,-1.0883739973609643,09/30/2018,1
501,1.6260202213011004,-1.0768902126616244,-0.12067971644480066,-1.074868541798602,09/30/2018,1
502,-0.47116220530644837,-2.026713690105249,0.37670530705493366,0.2598071316129158,09/30/2018,1
503,1.8471797885756576,0.531536975538428,0.7697777294776256,-0.08278079709833276,09/30/2018,1
504,-0.3612802310413401,0.7443258610339243,-1.596737114103395,-0.07078117841327952,09/30/2018,1
505,0.5156861184675078,-0.8421365551393066,-0.05119920703941572,0.15000997672777244,09/30/2018,1
506,0.4530292825981769,0.23722129724336508,-1.1113383571837039,-1.4691964302274423,09/30/2018,1
507,1.4199053706377043,-1.0093370137660165,1.1547019463661807,0.972077669724092,09/30/2018,1
508,1.011737408946461,-0.8438778831152364,1.2362311803891923,-0.3529118326065631,09/30/2018,1
509,0.3556076860366995,-1.7161251068016798,0.3453083321316529,-1.364476400793591,09/30/2018,1
510,-2.220224825775544,0.2317531627389629,-1.3154799004950861,0.4668598104559503,09/30/2018,1
511,-0.24287860378920426,0.8153195398538531,-0.1566042039778262,0.6510070634575562,09/30/2018,1
512,-0.17166249768772668,-0.28567094787270664,1.1290203221981843,1.8659943375720984,09/30/2018,1
513,-0.5718319193360812,1.0378679650041993,-0.6513143266363817,0.9344517151623908,09/30/2018,1
514,-0.9208092738894345,0.04757343562438944,-0.01342633209567104,1.0950806180587012,09/30/2018,1
515,0.4326644897936986,-0.09473849850812588,0.7832567736389056,1.6505996800779883,09/30/2018,1
516,-0.6308953383465293,-0.5715039325172337,-0.7733763569518165,0.35755683850972714,09/30/2018,1
517,1.17017420011326,-1.6279742299466513,0.5362465573003524,-0.3800810362334932,09/30/2018,1
518,1.8069626187299423,-0.6313336582268751,0.373410785288724,-0.6348355695877382,09/30/2018,1
519,0.14622585654404624,1.8577689819568108,0.43525601011497606,1.1111404576223431,09/30/2018,1
520,1.906379645859979,1.3243311241998261,0.4045273901097807,-0.8689042603122743,09/30/2018,1
521,-0.17038988174393493,0.25715105389080917,-0.1630753881981017,-0.3644802204687827,09/30/2018,1
522,-0.3745888900196078,0.9306636192809314,0.4625410281358233,1.6745502343258485,09/30/2018,1
523,-1.7074071000585584,-0.19433536193275797,-2.4539949531449023,-1.8196271532529533,09/30/2018,1
524,0.7129673029716898,1.690992935760127,-1.2605153708670598,-0.06425081397040511,09/30/2018,1
525,0.5156466271546034,0.7307392413491499,1.8611191543150776,0.9042473424089028,09/30/2018,1
526,0.9185397858686432,-1.7043498888939363,-0.6413448545877308,-1.795411179329208,09/30/2018,1
527,2.2698876039753033,0.7799523911773392,0.5489903121323154,-1.2172134280236355,09/30/2018,1
528,-0.0010757682553330962,1.7801744486765319,-1.2705069459423948,-0.30755486463766224,09/30/2018,1
529,-0.7147062102886909,-0.3857542571275629,-0.0027102236394930257,1.0183830479210259,09/30/2018,1
530,-0.3467231788897746,-0.2799615753415251,-0.48635584613373695,-1.2424397995883225,09/30/2018,1
531,-0.7990638875652188,-1.387308870458657,-1.9883751941160555,-1.525791780913674,09/30/2018,1
532,0.32108740449017825,1.6845486362315165,1.9067760827553413,2.838945480224182,09/30/2018,1
533,0.8507495166970596,1.1414594352144498,1.1415505486610067,1.5246577090164197,09/30/2018,1
534,1.3377656382811294,-0.3249717334579709,1.559464637448177,1.368048773194916,09/30/2018,1
535,0.616212328771462,-0.9208350460594722,-0.14961753811237558,-1.3113936461990126,09/30/2018,1
536,0.23906635158283412,0.17046422779654824,1.2583548431065097,1.6836056657260465,09/30/2018,1
537,0.587114499688999,0.6781237273152897,0.10713585029250891,0.4036965453420589,09/30/2018,1
538,0.04724074979581839,-2.4241357922566165,1.5621417796532702,0.5178029845198895,09/30/2018,1
539,0.2926721561695851,-0.49409898925718254,-0.0017587693918127423,-0.936503889386788,09/30/2018,1
540,-0.4413428013692122,2.3192094119500086,-0.9212059663540305,0.5162030869354133,09/30/2018,1
541,0.2861200447583624,-0.5347898106587738,0.2943542005805564,-0.4130157689854789,09/30/2018,1
542,1.832018916211636,0.36800853759804736,1.2017907873851015,-1.8848836661517179,09/30/2018,1
543,0.20306541365011924,-0.26397944768284654,-0.139129033638528,-0.1988502416514567,09/30/2018,1
544,1.3245520414816554,-0.937628686552402,0.013372343005241608,-0.09731427313202867,09/30/2018,1
545,0.9628407980591871,1.4430579164393877,2.108531163864296,1.3659876136420768,09/30/2018,1
546,-0.4329614178539111,-1.236329695897938,1.2304264351407195,0.9569217950992565,09/30/2018,1
547,1.5351686400697346,1.4923475476779071,1.2270642266073497,0.4763857966962118,09/30/2018,1
548,-1.8464405584946555,-0.9628020061741757,-0.8147268471932132,1.2649154892129073,09/30/2018,1
549,0.3003661249248449,0.21224323010639937,-0.47188137172611305,0.07975067511289335,09/30/2018,1
550,0.0753674600883933,-1.1351905501481043,0.18108024692805524,-0.6214014897028379,09/30/2018,1
551,-0.9761388914984087,-0.5339804704123162,-1.853090068056093,-0.9595431752255741,09/30/2018,1
552,-0.3978268546582742,1.1717199031032817,1.0069996368203222,2.325566244865774,09/30/2018,1
553,-2.1527604513351655,-1.9304164754712057,-2.902549459200146,-2.5863429801116906,09/30/2018,1
554,-0.9839031336475381,-0.8316357918489756,-1.0414825865078419,-1.2180454830553058,09/30/2018,1
555,-0.7284358959125882,1.6038311799340916,-0.1838065796723363,0.8866433603177167,09/30/2018,1
556,-0.4964321801072502,1.6857282529062898,-0.7018183168282037,-1.0848756013359768,09/30/2018,1
557,0.8357819084900573,1.8954735985933218,-2.3394241585888396,-1.9794185716472117,09/30/2018,1
558,-0.8647996029466491,-1.8974005317530063,0.7715778406875555,0.44797487173068845,09/30/2018,1
559,0.7230355644354027,-1.3787132774519777,-0.18984872381483628,-0.38231195128347556,09/30/2018,1
560,0.20860900127311255,-1.201146987220397,-0.21588558348889475,-1.643590653293288,09/30/2018,1
561,0.28554079642684477,0.39394168973108956,1.1053096706105427,1.9747348439340586,09/30/2018,1
562,0.09080038332066942,-0.472350677051082,0.8213129028427559,1.3051413203226576,09/30/2018,1
563,0.39966066320369187,-1.0594922039396153,-1.1004640308863014,-2.503408016377179,09/30/2018,1
564,0.9020786982129905,0.06365799977557231,-0.9800615181384852,-0.5194035133387622,09/30/2018,1
565,1.134110268365641,-1.1185540280624244,1.3911514807785845,0.5908786441309262,09/30/2018,1
566,1.4263355026428168,0.31386510176689425,1.0730874295773536,-1.6535174588256538,09/30/2018,1
567,-0.5366260544370314,-1.5969302531984304,0.8465048273938325,0.7468989798303072,09/30/2018,1
568,-1.2982653107264133,-0.9702970490425515,0.9848141878236554,2.0123657118730858,09/30/2018,1
569,-1.553111741042123,-0.10276720410328827,-0.9377356405354607,0.8188408382267763,09/30/2018,1
570,0.45493770718445276,0.8255056642264327,-0.6583369926833856,0.35080960255271654,09/30/2018,1
571,1.1304558440285235,0.13993632574135834,1.3104256730148587,-0.1365792408289354,09/30/2018,1
572,0.6400623625178141,2.3034761415936864,-0.24187985148684693,1.9109938651796992,09/30/2018,1
573,1.4050942645501172,0.36926533380477067,1.3329451359105833,2.0294405138696936,09/30/2018,1
574,-0.14061191759489158,2.016057280564256,-2.355033353673169,1.2108164710454719,09/30/2018,1
575,-1.6826599531211326,1.1422271563404693,-0.9465242865989392,0.8393367455527108,09/30/2018,1
576,0.15260950458033054,-0.9276281418115337,1.0844629157905015,1.2677523783311804,09/30/2018,1
577,0.3145948824910765,0.5136623443367756,1.13296878930013,0.544474153555552,09/30/2018,1
578,-0.645837294935241,0.9642629291422734,-0.545044075210588,-1.156455056340362,09/30/2018,1
579,-1.562009409338419,1.248849852705762,-1.616674400246016,1.4332579867090915,09/30/2018,1
580,-1.191180227732183,-1.3379297744689818,-1.228152085810616,-1.383889173706315,09/30/2018,1
581,-0.1842199711840978,1.1036438410398735,-1.6852036759425022,-0.12025691604956204,09/30/2018,1
582,0.6619937796825015,0.0547453265085851,-0.9021233731975027,-1.1178123217714337,09/30/2018,1
583,0.15176224948514289,0.11032476866515525,0.7382402560985957,1.1202229443029101,09/30/2018,1
584,-2.0733497604995192,-0.17671663515720615,-1.8418615026037508,-0.033922933479630074,09/30/2018,1
585,1.1747654761352408,-0.6159263923966647,-0.09321495783686812,-2.2007395898533755,09/30/2018,1
586,-1.660582185638617,0.8018761241262713,-2.3669069009553625,0.5201031233953844,09/30/2018,1
587,-0.2425194398644535,2.166438422577199,-0.7859755847752703,1.1867129514285137,09/30/2018,1
588,0.9832985942613206,-0.5852002504221234,0.4163933285241751,-0.847225989699182,09/30/2018,1
589,0.7848486751075165,0.7268282982413049,0.4076537308910634,-0.15750290967065464,09/30/2018,1
590,2.4459169114765884,-0.059233914411488536,2.734685100288403,-0.5976184363902788,09/30/2018,1
591,-0.5153769258129756,0.2555626773496727,-1.0223225631357387,-0.522330669976725,09/30/2018,1
592,-1.2891588157625833,1.6545623107431482,-0.9792859891357073,1.103464901156245,09/30/2018,1
593,0.4827980841090371,-0.8664371807530948,0.2893219011818838,0.39901088376554095,09/30/2018,1
