iteration_id,factor1,factor2,factor3,factor4,reporting_date
544,1.3245520415,-0.9376286866,0.013372343,-0.0973142731,09/30/2018
545,0.9628407981,1.4430579164,2.1085311639,1.3659876136,09/30/2018
546,-0.4329614179,-1.2363296959,1.2304264351,0.9569217951,09/30/2018
547,1.5351686401,1.4923475477,1.2270642266,0.4763857967,09/30/2018
548,-1.8464405585,-0.9628020062,-0.8147268472,1.2649154892,09/30/2018
549,0.3003661249,0.2122432301,-0.4718813717,0.0797506751,09/30/2018
550,0.0753674601,-1.1351905501,0.1810802469,-0.6214014897,09/30/2018
551,-0.9761388915,-0.5339804704,-1.8530900681,-0.9595431752,09/30/2018
552,-0.3978268547,1.1717199031,1.0069996368,2.3255662449,09/30/2018
553,-2.1527604513,-1.9304164755,-2.9025494592,-2.5863429801,09/30/2018
554,-0.9839031336,-0.8316357918,-1.0414825865,-1.2180454831,09/30/2018
555,-0.7284358959,1.6038311799,-0.1838065797,0.8866433603,09/30/2018
556,-0.4964321801,1.6857282529,-0.7018183168,-1.0848756013,09/30/2018
557,0.8357819085,1.8954735986,-2.3394241586,-1.9794185716,09/30/2018
558,-0.8647996029,-1.8974005318,0.7715778407,0.4479748717,09/30/2018
559,0.7230355644,-1.3787132775,-0.1898487238,-0.3823119513,09/30/2018
560,0.2086090013,-1.2011469872,-0.2158855835,-1.6435906533,09/30/2018
561,0.2855407964,0.3939416897,1.1053096706,1.9747348439,09/30/2018
562,0.0908003833,-0.4723506771,0.8213129028,1.3051413203,09/30/2018
563,0.3996606632,-1.0594922039,-1.1004640309,-2.5034080164,09/30/2018
564,0.9020786982,0.0636579998,-0.9800615181,-0.5194035133,09/30/2018
565,1.1341102684,-1.1185540281,1.3911514808,0.5908786441,09/30/2018
566,1.4263355026,0.3138651018,1.0730874296,-1.6535174588,09/30/2018
567,-0.5366260544,-1.5969302532,0.8465048274,0.7468989798,09/30/2018
568,-1.2982653107,-0.970297049,0.9848141878,2.0123657119,09/30/2018
569,-1.553111741,-0.1027672041,-0.9377356405,0.8188408382,09/30/2018
570,0.4549377072,0.8255056642,-0.6583369927,0.3508096026,09/30/2018
571,1.130455844,0.1399363257,1.310425673,-0.1365792408,09/30/2018
572,0.6400623625,2.3034761416,-0.2418798515,1.9109938652,09/30/2018
573,1.4050942646,0.3692653338,1.3329451359,2.0294405139,09/30/2018
574,-0.1406119176,2.0160572806,-2.3550333537,1.210816471,09/30/2018
575,-1.6826599531,1.1422271563,-0.9465242866,0.8393367456,09/30/2018
576,0.1526095046,-0.9276281418,1.0844629158,1.2677523783,09/30/2018
577,0.3145948825,0.5136623443,1.1329687893,0.5444741536,09/30/2018
578,-0.6458372949,0.9642629291,-0.5450440752,-1.1564550563,09/30/2018
579,-1.5620094093,1.2488498527,-1.6166744002,1.4332579867,09/30/2018
580,-1.1911802277,-1.3379297745,-1.2281520858,-1.3838891737,09/30/2018
581,-0.1842199712,1.103643841,-1.6852036759,-0.120256916,09/30/2018
582,0.6619937797,0.0547453265,-0.9021233732,-1.1178123218,09/30/2018
583,0.1517622495,0.1103247687,0.7382402561,1.1202229443,09/30/2018
584,-2.0733497605,-0.1767166352,-1.8418615026,-0.0339229335,09/30/2018
585,1.1747654761,-0.6159263924,-0.0932149578,-2.2007395899,09/30/2018
586,-1.6605821856,0.8018761241,-2.366906901,0.5201031234,09/30/2018
587,-0.2425194399,2.1664384226,-0.7859755848,1.1867129514,09/30/2018
588,0.9832985943,-0.5852002504,0.4163933285,-0.8472259897,09/30/2018
589,0.7848486751,0.7268282982,0.4076537309,-0.1575029097,09/30/2018
590,2.4459169115,-0.0592339144,2.7346851003,-0.5976184364,09/30/2018
591,-0.5153769258,0.2555626773,-1.0223225631,-0.52233067,09/30/2018
592,-1.2891588158,1.6545623107,-0.9792859891,1.1034649012,09/30/2018
593,0.4827980841,-0.8664371808,0.2893219012,0.3990108838,09/30/2018
594,-0.2836516339,-1.3497510711,-1.4793602721,-2.0195954444,09/30/2018
595,-1.4664812504,1.2311236599,-0.3144788436,1.5228209304,09/30/2018
596,-1.3410198499,-0.7144582139,-0.5474167539,-0.8621253968,09/30/2018
597,-0.5160206981,0.2734369458,0.9796760717,0.8799577464,09/30/2018
598,0.4239208508,2.676312285,0.0288977006,0.2755925245,09/30/2018
599,0.3618225396,-1.0009303661,0.5709739552,-0.1128944726,09/30/2018
600,0.0867549855,0.1229552761,-0.254128179,-0.6605758411,09/30/2018
601,0.1788429644,-0.4795087254,0.450841204,1.1667541985,09/30/2018
602,-1.2165217201,1.4377370226,-1.4127535186,0.6907471522,09/30/2018
603,-0.4791888505,-0.3881331684,0.7879819117,1.4150602236,09/30/2018
604,-0.4913303971,-1.5018849248,-1.2868401787,-2.2188674787,09/30/2018
605,1.2205095296,-0.9280303658,0.3622301259,0.0915624359,09/30/2018
606,-0.9609319943,1.9933002042,-0.7112519125,0.4603966003,09/30/2018
607,-2.6073201204,-1.211238699,-1.6262971597,-0.7026324918,09/30/2018
608,2.4283650584,1.8832409525,0.7172444333,-0.4675868263,09/30/2018
609,0.3468646447,0.3293941543,0.0904183707,-0.4959295963,09/30/2018
610,0.1526318306,0.2241504029,0.4271457808,-0.2937845568,09/30/2018
611,1.1852836547,0.7436059821,2.0011015245,1.2847014184,09/30/2018
612,-1.6902229371,-0.0129676,-0.1048075646,1.5411588401,09/30/2018
613,0.0662548692,0.9847295792,-0.1861358353,1.0298735379,09/30/2018
614,0.4656793337,-0.9602104589,-0.265546256,-2.4902899746,09/30/2018
615,-0.839234958,-0.9349763335,-0.157937136,0.5869990187,09/30/2018
616,1.2279155064,2.7764597335,0.5507800439,1.8622001784,09/30/2018
617,-0.7183751667,0.3632640683,-1.6372509219,-2.5849187406,09/30/2018
618,-0.8020238628,-1.4696813327,0.1890906184,-0.453037437,09/30/2018
619,-0.6472426948,-0.0868214524,-0.1063782883,0.9172435281,09/30/2018
620,1.5499616673,0.2427042866,0.0469541244,0.1839412609,09/30/2018
621,-0.1494400862,-0.513367923,0.7910057678,1.8548518615,09/30/2018
622,0.5991924991,-0.5329863199,1.0392634858,0.0009956008,09/30/2018
623,0.4150602342,0.1727426744,0.3702128551,1.8555672357,09/30/2018
624,-2.6965163347,-0.890913646,0.0194589435,-0.1868444436,09/30/2018
625,-0.0519052307,-0.6872879914,1.896508977,0.5654330385,09/30/2018
626,-0.3031130248,0.8196251209,-0.6528118317,0.1542142856,09/30/2018
627,0.6612464878,0.3997443084,0.8650987814,1.1974503815,09/30/2018
628,-0.4163765703,-0.2006793577,-1.3628011139,-1.7479873841,09/30/2018
629,1.0910826204,1.045697011,1.7540423054,0.702814718,09/30/2018
630,1.1633147344,-0.2763449257,0.5490541741,-1.019618144,09/30/2018
631,-1.1611250002,-0.2490011108,-1.724773519,-1.3228821136,09/30/2018
632,-0.2079524157,-2.425027549,1.2610686885,1.5617842927,09/30/2018
633,-0.8144199079,-0.9233021909,0.0991160011,0.3651611542,09/30/2018
634,-0.0535773855,-0.0228340988,0.5489413345,0.1398676419,09/30/2018
635,-0.3904840964,-0.0564934234,0.8859619557,1.142576609,09/30/2018
636,0.7209644253,-2.6401762404,1.1033322497,-1.7079186873,09/30/2018
637,-1.1799154683,-1.2371221441,-0.1818473034,-0.4422184306,09/30/2018
638,-0.1827814097,0.2603530682,0.3879779767,0.7243880859,09/30/2018
639,-0.3714969592,-0.8130666925,0.2067259281,-0.6402650144,09/30/2018
640,-1.8493694493,0.5700397195,-0.9833748881,1.2373881345,09/30/2018
641,-0.3425287542,0.8540811336,0.4648058993,0.8883887257,09/30/2018
642,-0.5534909125,-1.1284145771,0.6460234267,-0.6476645546,09/30/2018
643,0.0318994565,0.1835888955,0.1748974856,0.208600114,09/30/2018
644,1.2761398196,2.3628090415,-0.814174599,-1.0979350211,09/30/2018
645,1.6012930973,-1.2228015415,1.8070736413,0.6504446969,09/30/2018
646,0.1991643937,0.1139846248,-1.2369719489,-2.1068436113,09/30/2018
647,0.759958972,-0.4201424222,1.5716597172,2.4076301645,09/30/2018
648,0.3229538444,-0.2897644559,0.7692296716,1.5149135399,09/30/2018
649,-1.2099243738,0.5612204865,-2.4969976788,0.8352783094,09/30/2018
650,0.3297243203,1.7970400094,0.7851078749,0.215725915,09/30/2018
651,0.0923562317,-0.1728614474,-1.0683687349,-0.8396037426,09/30/2018
652,-2.1893409432,-2.0145967529,-1.0413065526,1.2694058289,09/30/2018
653,-1.0758981996,-0.7450815405,-0.3468946465,0.5724324869,09/30/2018
654,-0.0232138607,0.8951218556,-0.5267224105,1.0578178747,09/30/2018
655,1.0243817729,3.1250261061,-0.4741654988,-0.0359330763,09/30/2018
656,-3.1455766573,-0.571254587,-3.1800364733,0.202861981,09/30/2018
657,-0.5813191729,-0.6274979532,-0.3260042959,0.0042145646,09/30/2018
658,0.4334368727,-0.5969463591,1.0448642063,-0.8288337668,09/30/2018
659,1.1968131686,0.1283085192,1.2392972699,-0.00785203,09/30/2018
660,-0.2846039494,-0.4334393945,0.3699998689,2.0816076226,09/30/2018
661,-0.2060629085,-1.6624921637,-0.5368478496,-0.4603922785,09/30/2018
662,-0.0281760978,-0.637496238,-0.7553767097,-2.1154363533,09/30/2018
663,2.0372631776,0.6855012495,1.3728777236,0.9922326964,09/30/2018
664,-0.2238052136,-0.8347825535,-0.2493523253,-1.5927341033,09/30/2018
665,-0.7664599253,-1.0534775746,0.3166714855,-0.2790772856,09/30/2018
666,-0.6653528957,0.2929770736,-1.1794507263,-0.0080947096,09/30/2018
667,-0.3187172168,-0.0667879235,0.6463197036,-0.7766220762,09/30/2018
668,-1.1326458571,-0.452139887,-0.4897171359,-1.5607412915,09/30/2018
669,-0.3263127606,1.4278806261,-0.4440852496,0.2766276586,09/30/2018
670,0.9123456619,-0.9337956043,0.6719347462,0.6066211358,09/30/2018
671,1.0509488154,0.0800855131,1.9164951148,1.5897204572,09/30/2018
672,0.5876439965,0.9757616297,0.4149059912,0.9319890628,09/30/2018
673,-2.1596523592,-1.2005732393,-1.6663360086,-1.4635068462,09/30/2018
674,-1.0470401502,0.5237174287,-0.7676779459,0.0962765756,09/30/2018
675,-0.9754217618,-1.9176172664,-0.4339980595,-0.649797745,09/30/2018
676,-1.2408034476,-1.1440164612,-0.9410737591,-0.1935817273,09/30/2018
677,-0.2222171678,1.1772498077,1.0828113144,1.2784365643,09/30/2018
678,-1.098963188,-2.2448432792,-0.3174913714,-1.6769770531,09/30/2018
679,0.6614821712,0.3274089588,1.3955036285,0.1338961855,09/30/2018
680,0.3813382767,-0.8083243678,-0.3119532401,-1.1567099609,09/30/2018
681,-0.4434609951,-1.060859636,0.6711440462,0.3902296798,09/30/2018
682,-1.7494064305,-0.0820302114,-1.4184571938,0.9244912718,09/30/2018
683,-1.1235179799,0.8087886798,-1.3827268051,-1.662564058,09/30/2018
684,1.9452859698,-1.6520185057,2.69720516,-0.0344545656,09/30/2018
685,-1.3221474763,-2.4519147275,0.2497705849,0.5646570839,09/30/2018
686,-0.2720484486,-0.6446492462,-0.1915321951,-1.1542339759,09/30/2018
687,0.510378706,0.0341298329,0.2019010212,0.267429238,09/30/2018
688,1.4768837257,-1.1162748949,2.0378440235,0.6821396446,09/30/2018
689,0.6522561385,-0.3569818814,0.5894455705,-1.3193754889,09/30/2018
690,-2.0818713056,1.3986061942,-1.7996890004,0.9273343758,09/30/2018
691,-1.5322770166,-0.1332424335,-0.2685140321,1.0157463697,09/30/2018
692,-1.039521845,-0.8250523357,-2.1390949234,-1.7068836269,09/30/2018
693,0.4614115663,0.2455956882,-0.2766003465,-1.0491031194,09/30/2018
694,1.5780988422,-1.0747605871,1.6657220912,-1.0631692117,09/30/2018
695,-0.0712999425,1.185610505,-0.0369034341,-0.3079734697,09/30/2018
696,-0.481516311,0.5400898965,0.0496247324,-0.4729173691,09/30/2018
697,-0.2100029948,1.0887993159,-0.7142524606,0.1747367307,09/30/2018
698,1.8552409981,0.7833249239,0.7243251166,-0.2375427244,09/30/2018
699,0.5779946913,-1.0663840072,0.0715858306,1.3643556835,09/30/2018
700,0.5503304312,0.8249603256,-1.3416055461,-1.3949625275,09/30/2018
701,-1.9156306034,-0.6159750583,-0.8405117799,0.3297160498,09/30/2018
702,0.4454335797,-0.1409260397,0.0863458439,1.5302388714,09/30/2018
703,0.9307690791,-2.2048666347,0.8234187257,-0.19635676,09/30/2018
704,0.2325453277,-0.5674335639,-0.4460651019,-0.6150813999,09/30/2018
705,-0.753807643,-1.2755624981,-0.4678506431,0.6789409154,09/30/2018
706,0.2996541054,0.6039535942,0.2593555269,-0.3975971253,09/30/2018
707,0.1875000586,-0.6088424063,0.7681487551,0.3312850922,09/30/2018
708,0.791286776,-0.7564083075,2.3442548442,0.6150115255,09/30/2018
709,-1.0671868885,1.7292799508,-1.0007715377,-1.3064372951,09/30/2018
710,0.14238039,-1.2720388354,0.4092040503,0.7454969689,09/30/2018
711,1.7320846479,-0.2597118975,0.8675661361,-2.5612743919,09/30/2018
712,-0.0767717451,1.2555863024,0.3986397611,0.130462385,09/30/2018
713,1.5699656453,0.9244561721,1.080295113,0.6975428135,09/30/2018
714,-1.1988775454,-0.5909159238,0.2494493641,0.5534180302,09/30/2018
715,1.3560918298,2.1907304028,-0.6267994596,1.2233973508,09/30/2018
716,-1.5381949885,-0.4272179287,-1.4250312152,-1.225810108,09/30/2018
717,0.3719532318,-1.4691754975,-0.5993382335,-0.6566019795,09/30/2018
718,0.87225219,1.0832709795,0.177707294,-0.8422378765,09/30/2018
719,-0.6914064058,-0.6402145952,-0.7361453488,-0.8967146324,09/30/2018
720,1.3382988247,-0.7906015289,1.5043371025,-1.1255467689,09/30/2018
721,-0.5913701584,-0.5039405075,-0.2243135649,0.3260442086,09/30/2018
722,0.1168945384,1.4205918693,-0.6010348776,-0.3510542437,09/30/2018
723,0.2192987119,-0.0790814699,-0.2107668355,0.8350951613,09/30/2018
724,0.3388984328,0.08170837,-0.4725905996,-0.6641449651,09/30/2018
725,0.2540146314,0.8412361614,0.4375735656,1.0674328991,09/30/2018
726,-0.1284749869,-0.1524719621,-0.8697419036,-1.1079805823,09/30/2018
727,1.4115636834,0.8433468397,-0.5998416376,-1.4325966424,09/30/2018
728,1.057165667,-0.9690935871,0.2608874673,-1.1673441644,09/30/2018
729,0.1995921387,-0.8531410096,0.6901344796,-0.2847510633,09/30/2018
730,-0.0906084555,0.78298595,-1.5896766078,-0.7931828885,09/30/2018
731,1.4887600605,1.8254895063,0.2126684909,-0.8921157033,09/30/2018
732,-0.1926994612,-0.8320182546,-1.0779157202,-0.7852861615,09/30/2018
733,-1.7024866264,-0.0311464441,-0.2114251069,0.8639724639,09/30/2018
734,-1.948161872,-0.8265143422,-0.2954131197,1.8273459484,09/30/2018
735,0.9014020246,-0.0229137165,-0.1094711695,-0.4060410036,09/30/2018
736,-0.6878831984,-2.3398509167,-0.2349199958,-2.0927827056,09/30/2018
737,1.4260956342,-0.2801127163,-0.241847453,0.2057030186,09/30/2018
738,1.4054712647,-0.4816588693,0.3153493534,-1.2906387509,09/30/2018
739,0.8567576566,0.7524146223,-1.0336065459,-0.0673789871,09/30/2018
740,-0.6518813089,-0.0009861177,0.540023251,0.4284198631,09/30/2018
741,0.4247191131,-0.3954710253,0.9118905755,-0.9964429308,09/30/2018
742,-0.6590959243,-0.0090543772,-1.4698826867,-0.2080608855,09/30/2018
743,0.4925100895,1.0628246585,-0.2501094501,-0.1965560173,09/30/2018
744,1.5003240585,0.164480189,2.167706354,0.0142393217,09/30/2018
745,-0.2426523654,0.9768520988,-0.1870137359,2.1105882187,09/30/2018
746,-0.0842757249,-0.6147039143,0.3439666188,2.8394023525,09/30/2018
747,0.9408923147,0.9178727448,-0.7469008687,-0.8356563292,09/30/2018
748,0.0790374833,-0.4702644233,0.514556904,0.3610313218,09/30/2018
749,-1.2050538519,-0.3282838363,-1.1625014818,-0.3135111459,09/30/2018
750,-0.462367909,-2.0640800571,1.4838491027,0.2039024533,09/30/2018
751,-0.3663655127,1.5696276033,-0.0437880601,1.5905681012,09/30/2018
752,-0.8837552723,0.3414265989,-1.2265445997,0.675989303,09/30/2018
753,0.700287915,-0.163455954,0.985490508,1.1912423943,09/30/2018
754,-1.1905428724,0.2698301565,-1.5413465506,0.4893242522,09/30/2018
755,0.6837507072,-0.8057996416,1.1859769377,0.1676914467,09/30/2018
756,1.3230427065,-0.3845227959,1.7528087946,0.2686009133,09/30/2018
757,-1.0668761787,-0.2131557634,-1.3719618945,0.0369846499,09/30/2018
758,0.5289448878,1.0967729887,0.2439080424,1.0490093012,09/30/2018
759,0.4160678336,-0.8210719693,-0.2032056224,-0.6491656058,09/30/2018
760,-0.517487649,-0.3010634358,0.7196154438,0.4326864089,09/30/2018
761,1.2085445404,0.4571919377,2.1802534045,1.1153633147,09/30/2018
762,-1.5952611166,-1.0802856228,-1.6950904935,-0.9796562093,09/30/2018
763,1.1357651699,0.9276438077,-0.0182422283,1.6583689674,09/30/2018
764,-1.0725655493,-0.2298054892,-1.2121956303,-0.6804919615,09/30/2018
765,-1.2383537756,-0.0715397707,-0.2530621231,0.2742737693,09/30/2018
766,2.4333961766,0.5324254119,1.3415166341,0.3922213645,09/30/2018
767,0.6755446294,0.6639811009,-0.365886387,0.3315175871,09/30/2018
768,1.0100970023,0.4324969326,1.4783831727,0.9788457398,09/30/2018
769,0.1869914812,0.3816431386,0.2074544699,0.8539909228,09/30/2018
770,0.6311743941,0.8259674289,-0.7202628509,0.0923870573,09/30/2018
771,1.2419129688,-0.6436661824,0.2829385336,-1.2493956314,09/30/2018
772,-1.3008329299,-0.3089173658,-0.1166413825,2.7997365443,09/30/2018
773,-0.3995995431,-0.6780515608,0.0942309819,-1.0097845193,09/30/2018
774,-0.3197762986,0.8512407247,0.4889840809,1.0547923333,09/30/2018
775,1.7613171313,1.013662161,0.2163796194,-0.3338070468,09/30/2018
776,0.6402882653,0.8079399008,0.6554033614,0.951302017,09/30/2018
777,-2.1151194203,0.2144444495,-0.6402397913,1.2285990385,09/30/2018
778,0.1115841779,0.6059912522,-0.9481623138,-1.3285612656,09/30/2018
779,0.2968291542,0.3789770104,1.447263992,0.8534204388,09/30/2018
780,0.7866391714,-0.3882001904,-0.1472832504,-1.4821693367,09/30/2018
781,-0.4479898155,0.0515859211,-1.2783983168,-0.2639604475,09/30/2018
782,0.0627700724,-0.6724927878,-0.1378474365,-0.1950560822,09/30/2018
783,2.091023146,1.1712219781,1.5738698803,1.0248131753,09/30/2018
784,0.2871040657,-1.3375869391,0.2305769237,0.3000722953,09/30/2018
785,-0.5774058066,-1.0084684837,0.3654259811,-0.3952901394,09/30/2018
786,0.062141263,-0.6897775329,1.7221309495,1.5993134452,09/30/2018
787,1.4452771621,-0.1458704998,1.5373865381,-1.0288680442,09/30/2018
788,1.4145314852,1.8453388988,-1.2717845771,-1.3389940777,09/30/2018
789,-1.7950142813,1.6980934017,-1.9464187579,1.94743962,09/30/2018
790,0.4088627124,0.8578040501,-1.3408527337,-1.7020311145,09/30/2018
791,0.6005442109,1.0765409472,1.6233594477,2.5273603603,09/30/2018
792,1.1252614572,-0.0725937232,1.6332838618,-1.8204306269,09/30/2018
793,-1.0497933966,0.743279822,0.7892339644,1.9132703775,09/30/2018
794,0.3712079498,-0.4619921241,2.1919655543,-0.1061482491,09/30/2018
795,1.3818488111,-0.4731410246,-0.2093609877,-1.7511911073,09/30/2018
796,-1.653337667,-0.2455770052,-0.5674414052,0.4930130006,09/30/2018
797,0.0321232025,1.0596851691,-1.074550925,-0.92198791,09/30/2018
798,1.116208749,1.2465725724,0.3162587063,1.0232642884,09/30/2018
799,1.8005267468,-0.3124031714,0.6333021901,0.5309871742,09/30/2018
800,-1.1534102523,-0.8004939096,-0.4774630372,-0.9517682436,09/30/2018
801,0.4199827292,-0.6806719142,1.4822445567,0.4627484308,09/30/2018
802,0.2095157691,-0.1205855271,0.3159125209,-1.8477364298,09/30/2018
803,-0.2368091302,0.2504685468,-0.1879173765,0.45873215,09/30/2018
804,-0.1567798028,0.7251340021,-1.4298901806,-1.2041870001,09/30/2018
805,-0.6213603708,0.9618526464,0.1800145191,-0.1940314716,09/30/2018
806,1.3875804612,-0.229801393,-0.0070741314,-2.2850586706,09/30/2018
807,0.2453042329,0.8644814733,-0.6471863557,-1.051625336,09/30/2018
808,0.6377235727,0.1933540288,2.016846758,0.955992571,09/30/2018
809,-1.0778118223,0.8171435001,-3.248019255,-0.6250146764,09/30/2018
810,-1.9608692254,0.4274338528,-1.2231777662,0.124550222,09/30/2018
811,0.5291372348,-1.6793470502,0.3831754828,-1.0897085378,09/30/2018
812,-0.2637240205,0.7157251654,0.5337910304,1.7877569314,09/30/2018
813,2.1249371345,1.5109082954,1.0837207265,-0.6590816593,09/30/2018
814,-1.2762456444,-0.6331581772,0.3496712647,1.0377774937,09/30/2018
815,-2.0140608385,0.1434355979,-0.2706450405,1.0678872904,09/30/2018
816,-1.9293100952,0.2330812728,-1.9114803125,1.2200362287,09/30/2018
817,0.2993711237,0.4874043042,1.1809469216,-0.1941562696,09/30/2018
818,0.8643606536,-0.3651644518,0.5391930882,-0.9382403113,09/30/2018
819,1.0268196298,-1.9540701414,0.9050049407,-1.2442038178,09/30/2018
820,-0.552571379,-1.2064853237,0.2308464023,-0.8314017539,09/30/2018
821,-0.779911678,1.0515834473,-2.2256303439,0.4269549083,09/30/2018
822,0.640346235,-0.4714279365,-0.655140805,-1.4092461104,09/30/2018
823,-1.4136319646,0.4292478868,-0.3241811574,0.4412417424,09/30/2018
824,-0.1943886277,-0.6013526145,0.453919859,-0.2923446375,09/30/2018
825,-0.1557996032,1.4399399215,-1.597701346,-1.9137505178,09/30/2018
826,0.8866456001,0.8776395466,1.3928363787,1.8387201875,09/30/2018
827,-0.5146065313,0.0014113562,-0.6244634875,0.9007061676,09/30/2018
828,-1.1769757712,0.2809731298,-1.224481775,0.902468962,09/30/2018
829,0.6271778248,-2.5297617341,1.8867464747,1.0317094364,09/30/2018
830,0.3760947179,0.046933183,0.617833356,-0.5051068614,09/30/2018
831,-1.8209784221,0.2193066245,-1.0854600498,-0.0344342554,09/30/2018
832,0.3876056675,-0.0179235751,1.3912179734,0.6330462926,09/30/2018
833,0.9866807293,2.3957799515,1.272020681,2.1803980312,09/30/2018
834,-0.2660001316,-0.4273147119,0.4541897626,-0.1312662013,09/30/2018
835,1.8314377897,0.0999940035,0.2530481978,-0.2445928468,09/30/2018
836,1.9882104334,0.1599393784,1.5573903557,0.9059567678,09/30/2018
837,1.0151831724,0.531995786,0.189848917,-2.3097256882,09/30/2018
838,0.039307285,-1.2753258106,-0.8007540759,0.4875219656,09/30/2018
839,-0.3273080457,-0.0584928712,-0.5249858051,0.4600276193,09/30/2018
840,2.1987584057,-0.0824306813,1.4367011605,-1.2425424422,09/30/2018
841,-0.4518095402,0.3404947195,-0.3215251237,-1.2767815486,09/30/2018
842,2.2924472009,2.6088563545,1.2542054319,0.6842519919,09/30/2018
843,0.7837274951,-0.0474321875,0.1348099157,0.7560049174,09/30/2018
844,1.1792104667,0.596991541,1.1874301288,-0.623859405,09/30/2018
845,0.0537121106,0.9532917258,1.5722449032,3.2245402425,09/30/2018
846,0.9919755076,0.4948977745,0.247501746,-0.8938239613,09/30/2018
847,-2.3621470086,-1.0528499288,-2.8330376246,-1.3149668764,09/30/2018
848,-0.9601518663,-4.2984128999,0.7545638784,-1.1134644794,09/30/2018
849,-0.1201676543,-0.7059528723,0.9093707534,0.2432655152,09/30/2018
850,2.4867962223,1.1796431289,2.5752933532,2.0343631475,09/30/2018
851,-0.446536329,1.1300037733,-1.5104329608,-1.3987911892,09/30/2018
852,0.302871776,0.3434033091,-0.954980895,0.106135459,09/30/2018
853,-1.2409063285,-1.8207490957,0.5690502888,0.3650949936,09/30/2018
854,0.3902921556,-0.321717463,1.3115444363,0.0685896836,09/30/2018
855,1.0197367067,0.748815535,2.0601953031,1.5391329707,09/30/2018
856,-1.1755682926,2.1762424751,-1.5776306146,-0.5108296021,09/30/2018
857,-0.1887942834,0.0015163195,0.6390762971,-0.1262893797,09/30/2018
858,-2.3487263979,-1.1501874424,-0.7297101536,0.8351116827,09/30/2018
859,0.8724496849,1.696582343,-0.260406477,0.2081542089,09/30/2018
860,-0.1181187412,-1.0095109439,0.8819254971,1.2170008549,09/30/2018
861,-2.3809963955,-0.0298953496,-1.680264812,1.574900555,09/30/2018
862,-0.5554094918,-1.284794983,-0.6301368537,-1.1097278149,09/30/2018
863,0.5445714412,-0.4419973654,0.319386555,0.4055200715,09/30/2018
864,-0.9880386281,0.5434560003,-1.0691546603,0.0768923131,09/30/2018
865,-0.1996128664,-0.6031922241,0.4770313951,-0.4637653886,09/30/2018
866,1.5414419867,0.11032655,1.2046587153,-0.7237453304,09/30/2018
867,0.3596533652,-1.6600021482,1.6011831576,-0.3729501959,09/30/2018
868,1.4174520633,-1.8979552993,3.1330335199,1.0126792027,09/30/2018
869,1.7413370579,0.796685805,-0.2698061805,-1.4460162935,09/30/2018
870,0.3916940981,0.1748647996,0.632343929,-0.458174316,09/30/2018
871,3.3793703373,-0.071842936,2.8658753949,0.3327932057,09/30/2018
872,1.3312957562,0.0020550541,0.4236805687,-0.5425434179,09/30/2018
873,0.021719505,-0.4932702135,0.2865370894,-0.2323269351,09/30/2018
874,0.9376238864,0.2122705917,0.1845724984,-0.493283185,09/30/2018
875,0.15762877,0.2933928984,0.2097923627,0.2604543256,09/30/2018
876,2.0940105695,1.3186943387,1.8275929321,0.3163857635,09/30/2018
877,-1.5043312193,0.4676979777,-0.9741282035,-0.1432131056,09/30/2018
878,0.1291987282,1.7008308322,-0.824980636,-0.6823312145,09/30/2018
879,0.8396247358,0.3813659615,-0.4816038701,-1.0266033336,09/30/2018
880,0.1436827325,1.1651792671,0.296758582,1.2254191992,09/30/2018
881,-0.4099542601,0.6690631847,-1.1871831956,1.4080013761,09/30/2018
882,-1.8313099528,-1.1090815188,-0.7858935979,-0.9464964481,09/30/2018
883,-1.0600280169,1.0355412865,-0.0735381355,0.6171908327,09/30/2018
884,-0.742523189,0.6466482497,-0.8623549837,-0.29121238,09/30/2018
885,1.7196251512,-0.4258608143,1.2418383267,-0.9749457208,09/30/2018
886,-0.0967048853,0.0513964387,0.2114466776,0.6191828375,09/30/2018
887,-0.885990371,-1.0276404862,-2.1888580738,-1.9322023728,09/30/2018
888,0.3163170173,1.5725808224,1.6127237351,2.7730157471,09/30/2018
889,-1.005385444,-2.0376577177,-0.301183469,-0.0590387266,09/30/2018
890,1.2174698244,0.4130823869,-0.5330167282,-1.4551405883,09/30/2018
891,-0.4842360486,0.2878180518,-0.4140040365,-0.0232447053,09/30/2018
892,0.2905724752,0.8977651653,1.9364948479,1.5036796412,09/30/2018
893,1.5565616292,0.0807947822,1.0620424827,0.1056860623,09/30/2018
894,1.1079645542,0.8079642715,0.8079796927,-0.3611902707,09/30/2018
895,-0.8251510814,1.701219345,-1.0661721714,1.1856549246,09/30/2018
896,-1.0683532414,1.279814551,-2.2632669454,1.2220719282,09/30/2018
897,0.1409570048,-0.0056830223,0.0968448726,-0.2730419005,09/30/2018
898,-0.4916325044,-0.5057344929,-0.4527292585,-0.148805981,09/30/2018
899,0.6008213426,1.0112211681,0.643351794,-0.3960854106,09/30/2018
900,-0.0494984216,-0.347508966,0.6891396618,1.5585499121,09/30/2018
901,0.4898004216,-0.9591026148,0.7958750361,0.9765770176,09/30/2018
902,-1.9294198796,-0.200799327,-1.0523387204,-0.2645581843,09/30/2018
903,-1.0689701668,-0.1749604331,0.585818166,1.4890142738,09/30/2018
904,-1.2928429769,-1.0036781785,-2.2647191816,-1.8939717203,09/30/2018
905,-0.7530235596,-1.8422292853,0.5842335938,-0.2051411764,09/30/2018
