transaction_id,direction,account_id,customer_id,transaction_type_code,transaction_date,transaction_country,sender_country,reciever_country,amount_usd,load_date,load_id,check_num,channel,device_type,sender_name,sender_login,sender_ip,sender_ip_country,sender_ip_lat,sender_ip_long
4cf75bd0-801b-4bba-afd4-9b7f69ca8896,OUTGOING,153c6c80-b776-44a8-8855-407a53e2b018,111d8425-fc79-4ba8-8895-bbaa72795e0f,WR,2016-04-01,CAN,CAN,USA,241062,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
54d402c5-e5ae-4ee2-b1d8-d2e6067c9c6c,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,054e71d3-e00c-418a-9467-7191a7d99cff,WR,2016-04-01,USA,USA,USA,306339,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
54d402c5-e5ae-4ee2-b1d8-d2e6067c9c6c,OUTGOING,7aa15bd7-c42f-480f-a8c1-34dc67b5a58c,85149f70-fe42-4b75-bebb-e89955fe94dc,WR,2016-04-01,USA,USA,USA,306339,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
56fab987-fda1-4f53-b73f-bafc750be0ee,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,2095c2da-2d04-4879-94e6-17189b3cc05e,WR,2016-04-01,USA,USA,USA,230335,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
56fab987-fda1-4f53-b73f-bafc750be0ee,OUTGOING,31941353-0f52-4208-b146-80ad62aac2e3,210b4806-3a42-40bb-98ba-8b699a3c8e99,WR,2016-04-01,USA,USA,USA,230335,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
58346024-cb4e-45f5-8a7e-d529d323cb02,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,86546718-a253-4e2f-bca2-4e0c5490904e,WR,2016-04-01,USA,USA,USA,400428,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
58346024-cb4e-45f5-8a7e-d529d323cb02,OUTGOING,f40c2a89-671a-4ac1-b282-367dd8911e9c,e91ae12d-e3d4-4432-b5df-ffcc9c1f7c25,WR,2016-04-01,USA,USA,USA,400428,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5a36c967-20b1-4894-a2bd-e40daa5f3c6d,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,c0cd57ff-7634-48a1-8f41-40f3134310e9,WR,2016-04-01,USA,USA,USA,179756,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5a36c967-20b1-4894-a2bd-e40daa5f3c6d,OUTGOING,9edcd5a4-4626-4533-a327-3973a587918b,27e3354a-c3ea-460f-87c0-a63d4ce62985,WR,2016-04-01,USA,USA,USA,179756,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5b211246-a15c-45a4-8b15-28b082820bb2,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,5ee246c3-b674-422d-a201-cc1c0d26d466,WR,2016-04-01,KOR,KOR,USA,337009,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
5b211246-a15c-45a4-8b15-28b082820bb2,OUTGOING,eac3ddbc-c736-45b8-b3b1-3b99523ec62a,015ad97a-b484-4905-b08f-60d1b469c224,WR,2016-04-01,KOR,KOR,USA,337009,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
5c7b63dd-80d8-4f2b-af41-fc5812d97f03,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,232d9c84-05ec-4d39-8b27-3111c80cb9cb,WR,2016-04-01,USA,USA,USA,598346,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5c7b63dd-80d8-4f2b-af41-fc5812d97f03,OUTGOING,f2b755f7-c612-4937-963c-b6cc2f3a73d4,b129e737-e726-4aa7-80f2-87dd0520df5e,WR,2016-04-01,USA,USA,USA,598346,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5cc332b3-6d9f-499a-9ad1-5e5e636e32b9,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,1ddd8443-1e42-4365-9be9-bfe85618ff22,WR,2016-04-01,USA,USA,USA,1021858,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5cc332b3-6d9f-499a-9ad1-5e5e636e32b9,OUTGOING,8e023065-8836-4eb6-a804-a4f2272e8754,4d9615c8-1625-45f2-81fe-a6304603dc3f,WR,2016-04-01,USA,USA,USA,1021858,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
5dd30869-7fad-4a5e-9b65-0327f692428a,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,649a3b52-28c3-4a9a-a441-58a59dc77e4c,WR,2016-04-01,CAN,CAN,USA,415803,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
5dd30869-7fad-4a5e-9b65-0327f692428a,OUTGOING,684fdb8c-2160-43d8-8249-3271198e519e,017fe820-c8ef-4ba4-853e-cf8dfddce691,WR,2016-04-01,CAN,CAN,USA,415803,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
62ae0cea-bb2f-4a64-ae32-1bde36e05d62,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,cbb4c067-8997-464e-9bf1-e5313635e38d,WR,2016-04-01,CAN,CAN,USA,131668,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
62ae0cea-bb2f-4a64-ae32-1bde36e05d62,OUTGOING,e4251c0a-c5ca-4aef-a874-3e0f051197f2,2f28533c-ddf2-4694-99fc-21ba5101492b,WR,2016-04-01,CAN,CAN,USA,131668,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
6312252d-7298-4d35-bfa6-b87f1c109175,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,a45fc105-f751-4c8d-8a8a-40eb580d2852,WR,2016-04-01,CAN,CAN,USA,71094,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
6312252d-7298-4d35-bfa6-b87f1c109175,OUTGOING,86b7d9c8-7e6e-4915-8e0c-229bf0fefe02,d964f6d0-b6d4-416d-8684-e5f93892d7fd,WR,2016-04-01,CAN,CAN,USA,71094,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
6ba544be-5b8d-47eb-a352-ca7eea4be9e2,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,825f77bf-2028-483f-8c35-7b7e5528401b,WR,2016-04-01,USA,USA,USA,216073,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
6ba544be-5b8d-47eb-a352-ca7eea4be9e2,OUTGOING,c95a7125-157e-434b-876c-36224d2ca6d8,a734d6d2-eae6-4bf9-aed4-884577037ff0,WR,2016-04-01,USA,USA,USA,216073,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
6f2e9698-7bc5-4b34-a80d-888793f9c33b,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,2095c2da-2d04-4879-94e6-17189b3cc05e,WR,2016-04-01,CAN,CAN,USA,476955,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
6f2e9698-7bc5-4b34-a80d-888793f9c33b,OUTGOING,0fe6b8b1-07bc-4531-b6f7-99120f68e1ff,5ee246c3-b674-422d-a201-cc1c0d26d466,WR,2016-04-01,CAN,CAN,USA,476955,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
70283ffd-2933-48d8-82d3-873da4f84a22,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,e5b509c5-bd17-443f-8cf1-abb7194709ac,WR,2016-04-01,USA,USA,USA,94872,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
70283ffd-2933-48d8-82d3-873da4f84a22,OUTGOING,9f3d4e36-ffa1-4da2-a59b-24b209fa8e3f,649a3b52-28c3-4a9a-a441-58a59dc77e4c,WR,2016-04-01,USA,USA,USA,94872,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
70cd9e8e-762e-4e1c-8d26-c5538a003c4b,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,232d9c84-05ec-4d39-8b27-3111c80cb9cb,WR,2016-04-01,USA,USA,USA,390394,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
70cd9e8e-762e-4e1c-8d26-c5538a003c4b,OUTGOING,0ef7e59d-0447-421f-b1b1-7f3230136330,85149f70-fe42-4b75-bebb-e89955fe94dc,WR,2016-04-01,USA,USA,USA,390394,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
77461ba8-274e-445f-b838-a6d03b299b67,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,d964f6d0-b6d4-416d-8684-e5f93892d7fd,WR,2016-04-01,USA,USA,USA,443073,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
77461ba8-274e-445f-b838-a6d03b299b67,OUTGOING,38d4ffc1-a4e7-4b2a-87fd-5003fecd2586,094cc1c8-0c92-40cc-b20a-d461477e5c91,WR,2016-04-01,USA,USA,USA,443073,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
786b0c08-35bf-49ba-a4e7-3cabec57cdd8,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,85149f70-fe42-4b75-bebb-e89955fe94dc,WR,2016-04-01,USA,USA,USA,650214,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
786b0c08-35bf-49ba-a4e7-3cabec57cdd8,OUTGOING,ae68ddf8-5276-427c-a106-49690a42badf,b1f344f7-1965-4634-978c-2070e84da9fe,WR,2016-04-01,USA,USA,USA,650214,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
853cf2d6-4396-4cf2-ba25-0996556be7f2,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,a2c79605-7cfd-4f19-85b8-3b5d5455dbe7,WR,2016-04-01,KOR,KOR,USA,519550,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
853cf2d6-4396-4cf2-ba25-0996556be7f2,OUTGOING,3a68f2da-08a0-412d-8fef-7291b5303e2e,017fe820-c8ef-4ba4-853e-cf8dfddce691,WR,2016-04-01,KOR,KOR,USA,519550,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
86d9579d-5fa9-44c7-aa31-77c0010dda72,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,e5b509c5-bd17-443f-8cf1-abb7194709ac,WR,2016-04-01,CAN,CAN,USA,32210,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
86d9579d-5fa9-44c7-aa31-77c0010dda72,OUTGOING,bf5f4a80-7e89-4358-8efa-48864743307f,74aa3d07-f8f0-4e18-a465-1a170b3c23bb,WR,2016-04-01,CAN,CAN,USA,32210,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
8e3e2124-e50f-4d49-9045-f8f73516fd92,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,054e71d3-e00c-418a-9467-7191a7d99cff,WR,2016-04-01,USA,USA,USA,45275,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
8e3e2124-e50f-4d49-9045-f8f73516fd92,OUTGOING,7beb229b-fb37-4f30-a1be-10169270e70a,232d9c84-05ec-4d39-8b27-3111c80cb9cb,WR,2016-04-01,USA,USA,USA,45275,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
985f0548-d881-4063-b56d-358da5a7670e,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,8a6123ce-e495-439a-82cb-01d48163bc92,WR,2016-04-01,KOR,KOR,USA,757119,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
985f0548-d881-4063-b56d-358da5a7670e,OUTGOING,6cf9acb8-eaf1-4066-b297-666851bc99a3,a45fc105-f751-4c8d-8a8a-40eb580d2852,WR,2016-04-01,KOR,KOR,USA,757119,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
987c3f75-6d87-4c3e-804e-47ece0a9d44e,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,f7654d18-f50f-4c0a-bcc1-406ee9ca8806,WR,2016-04-01,CAN,CAN,USA,141767,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
987c3f75-6d87-4c3e-804e-47ece0a9d44e,OUTGOING,a647f077-35ed-4a40-b96d-dd5b524653be,27e3354a-c3ea-460f-87c0-a63d4ce62985,WR,2016-04-01,CAN,CAN,USA,141767,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
993beadc-04cb-4769-8556-7ac4661ea90e,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,86546718-a253-4e2f-bca2-4e0c5490904e,WR,2016-04-01,USA,USA,USA,295297,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
993beadc-04cb-4769-8556-7ac4661ea90e,OUTGOING,38cec05f-5e90-452c-8f10-339215db3f8b,a734d6d2-eae6-4bf9-aed4-884577037ff0,WR,2016-04-01,USA,USA,USA,295297,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
99b659f6-7a58-42e1-bd80-0bbad6d90a25,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,649a3b52-28c3-4a9a-a441-58a59dc77e4c,WR,2016-04-01,USA,USA,USA,932271,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
99b659f6-7a58-42e1-bd80-0bbad6d90a25,OUTGOING,a8ee08f9-395c-4e55-b957-edc1efa4337a,85149f70-fe42-4b75-bebb-e89955fe94dc,WR,2016-04-01,USA,USA,USA,932271,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9d7f2575-1090-475a-9ecc-22455995f6aa,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,021d5a3c-bcf8-4c0b-8712-cd33e3c9aa14,WR,2016-04-01,USA,USA,USA,934144,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9d7f2575-1090-475a-9ecc-22455995f6aa,OUTGOING,fb49e498-155b-49ce-b426-9792b88ec01d,75ff8845-a9c4-4a7d-ad07-f91a59a9118d,WR,2016-04-01,USA,USA,USA,934144,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a0e79206-6aa6-4687-8ec4-fdba1cec56a5,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,2f28533c-ddf2-4694-99fc-21ba5101492b,WR,2016-04-01,USA,USA,USA,641700,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a0e79206-6aa6-4687-8ec4-fdba1cec56a5,OUTGOING,ed0d7f22-5d71-49aa-be34-918c704c59c2,c0cd57ff-7634-48a1-8f41-40f3134310e9,WR,2016-04-01,USA,USA,USA,641700,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a33a571b-410e-47fb-8312-84ff43f1a4fb,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,5913d4cd-e7ac-438f-9d4c-002d2ab55006,WR,2016-04-01,USA,USA,USA,767435,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a33a571b-410e-47fb-8312-84ff43f1a4fb,OUTGOING,86d4dbb1-23a8-487f-8c2f-fa2d77b3efc1,8a6123ce-e495-439a-82cb-01d48163bc92,WR,2016-04-01,USA,USA,USA,767435,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a71d8179-6a01-4c96-a1bf-8dfda33b0208,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,85149f70-fe42-4b75-bebb-e89955fe94dc,WR,2016-04-01,KOR,KOR,USA,135318,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
a71d8179-6a01-4c96-a1bf-8dfda33b0208,OUTGOING,90af29ed-4031-4eb3-8afb-8bd122ec4cbe,6d4fd8f2-3e24-4076-a277-92f8e4844035,WR,2016-04-01,KOR,KOR,USA,135318,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
ba14d12c-4454-4559-83cb-45db032759c4,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,4d9615c8-1625-45f2-81fe-a6304603dc3f,WR,2016-04-01,USA,USA,USA,210111,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ba14d12c-4454-4559-83cb-45db032759c4,OUTGOING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,e5b509c5-bd17-443f-8cf1-abb7194709ac,WR,2016-04-01,USA,USA,USA,210111,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c2cd8e08-21b4-4224-8777-5b3c282746e3,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,f7654d18-f50f-4c0a-bcc1-406ee9ca8806,WR,2016-04-01,USA,USA,USA,268599,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c2cd8e08-21b4-4224-8777-5b3c282746e3,OUTGOING,a97a4966-aebe-4fce-8ad6-bb9e5bafbe33,a734d6d2-eae6-4bf9-aed4-884577037ff0,WR,2016-04-01,USA,USA,USA,268599,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ce41ef82-a478-484e-af9d-a2b2be1ed4d6,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,c2a2de77-b0a8-427c-8b46-305c3253d006,WR,2016-04-01,USA,USA,USA,81411,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ce41ef82-a478-484e-af9d-a2b2be1ed4d6,OUTGOING,cf7f152e-7641-41e6-844f-745c09c653d3,5913d4cd-e7ac-438f-9d4c-002d2ab55006,WR,2016-04-01,USA,USA,USA,81411,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d304d4ea-5ed7-45ab-8d90-378749094f01,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,232d9c84-05ec-4d39-8b27-3111c80cb9cb,WR,2016-04-01,USA,USA,USA,924059,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d304d4ea-5ed7-45ab-8d90-378749094f01,OUTGOING,f0263711-986b-4d07-bbb9-a674344d429b,27e3354a-c3ea-460f-87c0-a63d4ce62985,WR,2016-04-01,USA,USA,USA,924059,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d3f36743-5343-4069-9b38-ab463af50772,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,56c10d6a-1107-4afc-982a-1e1c9dad9371,WR,2016-04-01,KOR,KOR,USA,53401,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
d3f36743-5343-4069-9b38-ab463af50772,OUTGOING,59792101-2363-4910-9abf-29eaa7c5a225,825f77bf-2028-483f-8c35-7b7e5528401b,WR,2016-04-01,KOR,KOR,USA,53401,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
dafb5ea3-bb65-40cf-b56e-d92d6bc2574a,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,52454722-04dd-4d6d-aa80-33ae9dcb38aa,WR,2016-04-01,USA,USA,USA,870694,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
dafb5ea3-bb65-40cf-b56e-d92d6bc2574a,OUTGOING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,22589c0d-a8e4-436a-9505-4f1a8e412c29,WR,2016-04-01,USA,USA,USA,870694,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e8317753-36a7-4399-ace2-96f4f52f4a2e,INCOMING,f0263711-986b-4d07-bbb9-a674344d429b,86546718-a253-4e2f-bca2-4e0c5490904e,WR,2016-04-01,USA,USA,USA,1132278,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e8317753-36a7-4399-ace2-96f4f52f4a2e,OUTGOING,f5cb44ff-3536-414f-8c0f-69b7dc36a24c,bddf9931-252d-41b5-95f6-5ece72286d02,WR,2016-04-01,USA,USA,USA,1132278,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f25dfcc7-54b8-41e2-bb52-44b4820fc4d0,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,8a6123ce-e495-439a-82cb-01d48163bc92,WR,2016-04-01,USA,USA,USA,233542,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f25dfcc7-54b8-41e2-bb52-44b4820fc4d0,OUTGOING,71241355-4f52-4d2c-b618-b8dc0ad66ce4,27e3354a-c3ea-460f-87c0-a63d4ce62985,WR,2016-04-01,USA,USA,USA,233542,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
fcd91559-d1dd-4b1d-ab6a-e3b1b4843b26,INCOMING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,232d9c84-05ec-4d39-8b27-3111c80cb9cb,WR,2016-04-01,USA,USA,USA,657859,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
fcd91559-d1dd-4b1d-ab6a-e3b1b4843b26,OUTGOING,eb599b70-f485-4e59-97e7-f3317423df08,27e3354a-c3ea-460f-87c0-a63d4ce62985,WR,2016-04-01,USA,USA,USA,657859,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
035f39c9-69d4-4682-95e0-7782b735ac07,INCOMING,649407df-7ba6-4b77-bf30-19166936272b,b1f344f7-1965-4634-978c-2070e84da9fe,WR,2016-05-01,KOR,KOR,USA,891649,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
035f39c9-69d4-4682-95e0-7782b735ac07,OUTGOING,6cf9acb8-eaf1-4066-b297-666851bc99a3,392b17ad-474b-489e-92a7-ced2bd6a9e8f,WR,2016-05-01,KOR,KOR,USA,891649,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
0600b6e9-9dbe-4fc9-991c-5b84bb435997,INCOMING,649407df-7ba6-4b77-bf30-19166936272b,649a3b52-28c3-4a9a-a441-58a59dc77e4c,WR,2016-05-01,USA,USA,USA,165415,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
0600b6e9-9dbe-4fc9-991c-5b84bb435997,OUTGOING,a97a4966-aebe-4fce-8ad6-bb9e5bafbe33,bddf9931-252d-41b5-95f6-5ece72286d02,WR,2016-05-01,USA,USA,USA,165415,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
0c40ca96-5ac8-455d-86da-4bb004650973,INCOMING,71241355-4f52-4d2c-b618-b8dc0ad66ce4,f7654d18-f50f-4c0a-bcc1-406ee9ca8806,WR,2016-05-01,USA,USA,USA,836665,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
0c40ca96-5ac8-455d-86da-4bb004650973,OUTGOING,71241355-4f52-4d2c-b618-b8dc0ad66ce4,cbb4c067-8997-464e-9bf1-e5313635e38d,WR,2016-05-01,USA,USA,USA,836665,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
10403127-e304-4129-bc93-eea83a8cc341,INCOMING,71241355-4f52-4d2c-b618-b8dc0ad66ce4,64546fa2-000e-4a6a-a06d-c5b56132fac3,WR,2016-05-01,USA,USA,USA,593645,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
10403127-e304-4129-bc93-eea83a8cc341,OUTGOING,649407df-7ba6-4b77-bf30-19166936272b,98ac53da-93e6-45e2-a789-5eb595be2880,WR,2016-05-01,USA,USA,USA,593645,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
